ticker,company,award_id,award_date,transaction_amount,r_m20,r_m19,r_m18,r_m17,r_m16,r_m15,r_m14,r_m13,r_m12,r_m11,r_m10,r_m09,r_m08,r_m07,r_m06,r_m05,r_m04,r_m03,r_m02,r_m01,r_p00,r_p01,r_p02,r_p03,r_p04,r_p05,r_p06,r_p07,r_p08,r_p09,r_p10,r_p11,r_p12,r_p13,r_p14,r_p15,r_p16,r_p17,r_p18,r_p19,r_p20,r_p21,r_p22,r_p23,r_p24,r_p25,r_p26,r_p27,r_p28,r_p29,r_p30,r_p31,r_p32,r_p33,r_p34,r_p35,r_p36,r_p37,r_p38,r_p39,r_p40,r_p41,r_p42,r_p43,r_p44,r_p45,r_p46,r_p47,r_p48,r_p49,r_p50,r_p51,r_p52,r_p53,r_p54,r_p55,r_p56,r_p57,r_p58,r_p59,r_p60,r_p61,r_p62,r_p63,r_p64,r_p65,r_p66,r_p67,r_p68,r_p69,r_p70,r_p71,r_p72,r_p73,r_p74,r_p75,r_p76,r_p77,r_p78,r_p79,r_p80,r_p81,r_p82,r_p83,r_p84,r_p85,r_p86,r_p87,r_p88,r_p89,r_p90
AVAV,"AEROVIRONMENT, INC",N6833526F0005,2026-02-04,2812074.0,23.214152281417388,23.77770155301626,34.069182985209956,41.853870015748626,44.065297420084384,41.41469203812598,48.38709906981278,47.131762644632325,52.68558258450808,28.600866827355432,24.22464828875015,21.30587249321152,19.60746778100311,17.63312389710321,20.314816172205962,19.292661097356657,13.960363440295499,8.196668424422327,4.931987191393494,10.924996969591305,0.0,-7.936254908253937,-0.0388556512555871,6.626513454896021,2.3163708726841703,-5.394477373699569,-8.620285164423692,-5.219585430601503,2.211427404335753,3.17139683219696,9.471444535929962,2.848821390439271,1.566264660120975,1.923829165127744,-0.8083896894465648,0.9016740902784148,-1.962684816383331,-19.036137890593587,-11.270884616032395,-11.97823300723526,-14.279048572647856,-10.687907518805728,-11.663426323588821,-13.88650686509142,-19.265446722568512,-17.652539862031603,-19.521952138282472,-17.652539862031603,-13.521179532323135,-16.10959333694373,-17.858524628623705,-23.155845083135198,-19.832874442873294,-23.754371557283736,-22.650597079468827,-23.859303164932754,-28.321025485559247,-31.22036159477066,-28.85736038236997,-28.682468439271915,-28.34822799964798,-26.44383852084743,-27.380483883325823,-27.345506680776154,-30.936647734618273,-30.15157024985512,-24.45005495062035,-24.399528371148804,-22.883790290499363,-21.49630195253206,-25.604350077557115,-23.346286403155137,-18.35599794382915,-18.344338876312595,-21.52739477602611,-23.71550404532875,-23.925373190976472,-25.246791502900056,-28.682468439271915,-24.205202672073245,-28.111150409561812,-29.941701104207397,-35.215697493336066,-32.23085760210343,-34.63661070551473,-34.59385881450412,-35.30897596381822,-34.37232467099013,-37.43100927672744,-35.76758176706867,-38.59307909212514,-37.22502451013532,-37.72638813474608,-36.31169728269005,-36.61484489881993,-32.285268560630584,-29.16439830790518,-29.54527501759535,-16.67702698759822,-19.455882112238744,-20.680137574624556,-20.579084415681457,-25.58491632157962,-20.559656590053667,-27.7419327673882,-28.22386263602147,-31.399143847274047,-32.790516564296965,-28.608623724767256,-33.70384379174225,-33.171393273987135
LDOS,"LEIDOS, INC.",N0001919C0051,2025-09-23,3061917.98,-3.150607592921628,-2.755983012526819,-2.2013690493027482,-3.283930708160021,-3.518574128441454,-3.5345837562550164,-5.2304202334067185,-4.766453490016631,-4.54247493222838,-4.857117155282376,-4.5264735271306815,-3.81188662650912,-1.2734520079543232,-1.9507242239236278,-2.3408838695969325,-2.4210389039711733,-1.7690268711776702,0.021370838565726302,0.18169735274595755,0.4061610507710034,0.0,0.15498174885983929,-2.5386155183040993,-1.1811273540813239,-0.801673684480575,0.9887158025469356,2.4156859159349064,3.0890770100099996,4.52674487675464,5.8414666956983385,5.285643993240274,5.943025459501805,3.709045119028742,0.4916855186132718,-0.6253046516232597,0.08550802241051869,-0.2886091045857131,-1.4430044093491579,-1.3895567561451605,1.8064237829887198,3.2333856736608046,0.7268387472791016,2.2874197709611854,1.5231676664392735,1.0688790596370623,0.37410068156447096,0.5611674677784562,2.0362240236182716,1.7957342523479136,3.17460147785229,6.64849336821518,4.254178290846022,4.088490565913627,5.274962685315354,5.216170266790954,5.953714990142611,3.158558959175206,2.250014636434261,2.2981093016019916,0.8978630148160249,1.0688790596370623,1.1062924168798505,-0.7749498578785818,-0.33135900443302946,-0.16034295961199208,2.3462039667697,1.7369418338235132,2.13242979938546,0.7001149206770974,-0.021379061281601164,0.7108044513179035,2.8378977080988577,-0.15498997157571415,-0.796320696444297,-1.1544035274793307,0.6413225021526969,1.827794621554446,1.4002380640700807,-0.3942216673168075,-2.4243608811857054,-2.852887719143604,-2.943954297487339,-1.0745116200131744,-0.34600366141092076,-0.19602132380462933,-0.0299635766577544,-0.44242322779093346,-0.6406153485872368,-1.7869277236430725,-3.367119924693074,-1.722650753628352,4.715974237244436,5.792648431533398,5.3159035876696015,4.571344887674411,6.2425954443522835,4.774898219222878,4.967729129267018,2.214451390263905,3.575014850224867,4.292800387322804,2.26800593877432,2.9108003070690947,3.62322463341489,2.43405546320532,1.507371829238524,0.24857270097797812,0.5806881952717502,0.27000109855483956,0.8538714848711937,0.7253093221258888
BA,THE BOEING COMPANY,FA813425FB019,2025-08-26,117214.93,-3.726099702667074,-3.8283036337204535,-5.531663497796824,-5.506114139484031,-5.318743514787272,-4.245624981034535,-4.168976906096167,-3.1937997451432,-2.4315490650020033,-3.777198419292649,-0.9453652443865646,-0.6217292094208515,-0.6983772843592195,0.18310806644314948,-1.0305319380299438,-4.18600764570396,-3.9219889460688218,-4.415958368321293,-2.0057090989829107,-3.389688988544959,0.0,0.3364107141221151,0.5663679345416561,-0.06387989358419555,1.085893212909128,-1.0433066171863348,-1.7374278410941635,-2.2228851424438423,-1.6522611474507953,-2.2612091799130374,-3.1128891119512225,-6.319463536250813,-8.044116698188585,-8.125027331380574,-8.435888687189886,-8.601966014025242,-8.163351368849758,-8.167613927103368,-9.683603166482978,-7.873783310901839,-8.401820710172093,-9.070392575767139,-5.778651457824157,-7.558659396838907,-8.09095935436278,-8.359240612251517,-7.409619307413562,-7.890814050509631,-6.430186086009204,-5.540175618699605,-4.049735737632787,-8.018567339875792,-10.262745780181037,-8.205937964572552,-8.742493982547817,-8.870247271913989,-9.768769860126358,-9.321636596245863,-7.66937544879508,-7.482011321900539,-7.767323319397068,-7.264828780637378,-5.740320922552755,-5.037687577742145,-4.89715960921957,-9.049099277905736,-14.797938819163504,-14.397648211457192,-12.894433651233971,-15.66239343035808,-15.845507994603448,-16.322446677248127,-17.127283953112116,-17.042117259468746,-16.871777374379782,-16.748286643267217,-17.140058632268516,-17.16560799058131,-18.319637157526024,-19.247965164502588,-20.921519609814776,-23.612824816198298,-23.476559405929333,-23.723547365956676,-22.309755559828226,-20.401994331447305,-19.516246422391326,-20.597877077046846,-12.540985699701857,-13.750376141525766,-14.035688139022295,-14.027169520317296,-12.161988389856958,-14.67444808805094,-15.377081432861562,-14.529657561274767,-12.966825665720961,-12.489886983076282,-11.9746177651602,-12.136439031544166,-11.310308457818774,-8.836179294896196,-7.660863327892287,-7.656600769638677,-7.098751453802022,-7.831196715179045,-7.4862673823519295,-6.9539674248280665,-7.541628657231126,-3.006429120446441,-2.8531264727674865
LMT,LOCKHEED MARTIN CORPORATION,W52P1J19F0345,2025-12-11,12603.0,-4.481938359334592,-4.7306408756991996,-2.6574306371172307,-1.6103791928193223,-0.7869434787816432,-1.7922031205152789,-2.1370391375971853,-3.700307452934315,-5.7317128838788705,-5.449580826984802,-5.083839154815905,-4.310570510450418,-7.515586255042228,-6.961765214992721,-5.91307513147804,-5.5866803081213945,-4.775944048013692,-2.0005053771425696,-1.6825313386498952,-1.4614255875074256,0.0,1.1308041153773596,2.0089261620065413,0.4590530720128605,-0.01895489411464224,-0.9981458667211451,-0.15793360832127012,1.8299308377204948,1.6151390495918516,2.288990412269931,1.7162209806423467,2.946000205220045,2.7627977397703063,1.85099255368526,4.672755295113062,7.726157896934005,9.930920952954537,4.630638365720086,9.172829228953926,14.327819138967923,16.079849588525995,17.566537530625315,20.598891421554644,21.69179875377587,22.647814686030877,21.306432426225143,23.44802984196106,25.065262708329893,24.414579883466736,22.485667434009326,25.284281145231937,25.772816718073543,31.087847058258955,33.5537259729648,33.928571196337984,32.29868439379517,26.928902695652557,28.28081906470896,31.313159950565115,34.410786303629195,32.57242817850816,32.391345539981685,34.22969066002957,37.419978159280156,36.78823072092192,36.8366746184019,40.353350438472546,38.616067741865436,39.11303060210758,39.915339574814745,36.35023286233727,35.11412666967257,38.57815795363613,43.25013944689684,41.37034715872314,40.6633003468323,38.65648750921247,42.206521341910275,40.593450098949106,37.856298363428586,37.48583584970662,38.197122315444034,36.75128330810566,36.58193124555957,34.70424577923603,35.96380011878835,34.95404722428172,32.82021383721576,30.453524615417237,29.166451541081663,32.13645911133474,32.799041578129206,30.36674176229406,26.710859639236674,27.942895244005726,30.747777400486154,31.83796667241925,35.03660342863149,32.877371133705545,33.04672319625161,32.06659585837839,29.917949692995748,31.181730681321483,29.464943979997148,29.363322338410992,28.599131235103492,25.360282792714607,23.050750867405867,21.075696418415866,17.578580228361275,12.150860929339924
BAH,BOOZ ALLEN HAMILTON INC,W31P4Q21FB004,2025-12-05,1005930.05,-3.4074418800313033,-1.2852701903861785,-1.454586641768929,-1.7142157613823539,-4.220194289285861,-4.942634030309745,-5.794795923908191,-7.21508628151274,-8.010466131121285,-8.612662061383569,-9.21486679233463,-8.214985337612468,-8.237699915346175,-4.9539869188322205,-5.408480889348322,-5.169867814534634,-6.3288217189030105,-7.237818460624002,-6.272022073535566,-0.40904721367113206,0.0,3.7836537238750356,2.86330409363158,5.692523119629445,7.237800859246457,5.419833777870786,4.385867255514886,-2.9655680972215603,-1.658903432418235,-2.2724698525805387,-3.1246493475565407,-1.7270823683744774,-3.817747592197551,-3.2496279288802277,-2.976947387810358,-3.283721797202732,-3.2496279288802277,-4.147254180701198,-3.5450494497501372,1.511183871294497,2.3065549202142765,2.556529684239206,7.056013831866537,9.28302812691333,9.953411793820631,8.29449956071362,9.476185644193258,10.339726828380492,10.66923341688415,6.1924726476793035,8.589921081583519,8.80581957866351,16.157246130711165,6.7265072433629,1.7611498346306487,3.5109555814276217,0.8180856266534864,0.46585565972734333,-0.5794813525285769,-5.6925407210069885,-3.3746153108926924,-3.9654671533212893,1.1362305259458916,2.408810123115468,2.2042821159355297,-9.339845373658328,-11.453251577281442,-9.186334959319254,-12.506562013569432,-10.365583252007637,-8.476497804624184,-11.602080025191086,-14.979546759247564,-13.330887328565888,-14.00637539496391,-8.671133837618672,-9.747334865415901,-10.915142262694044,-9.323731312507444,-10.29689387610232,-8.636784749321624,-6.24393907564782,-6.770598694136199,-11.247165848187946,-13.056103422878284,-11.71656818549247,-10.388491444894443,-13.262189151971793,-11.70511848939345,-9.941970898410391,-7.457536456633241,-8.465056909213942,-8.52229658902024,-9.690095185609604,-8.270412075530675,-8.029986058828909,-10.136606931404879,-9.609956113605278,-10.663266549893258,-7.984187274432841,-4.824264766257668,-4.160217595269877,-3.7366052416726303,-6.57596266114171,-8.945908942617486,-10.502979605195817,-6.335536644439943,-6.782048390235218,-5.774527937654517,-5.328016191859241,-6.381335428836
NOC,NORTHROP GRUMMAN SYSTEMS CORPORATION,N0002424C6400,2026-01-20,2307670.0,-14.876003751198919,-13.515890058770841,-11.051272279760916,-11.751099362702256,-11.402710927046334,-12.160351683786995,-12.097972049020832,-12.586333386446935,-13.249651494608372,-10.899135957382367,-6.995276756648217,-7.103306644605345,-12.215115145956833,-10.118674752284917,-5.854254338809084,-4.25680424087952,-4.837972477547492,-0.6328908436857295,-0.4092429646073481,1.4605274077888808,0.0,1.0436589141078256,1.9990862464179804,2.380952158179106,0.5583384318338158,3.261827078637358,4.842538438514321,5.78883384889084,5.3187363553320655,4.217254410947535,7.253908504691764,4.93687044357094,5.963790619626175,7.882242743888046,6.195045314823466,4.214213555795432,3.275524961537868,5.744718057992015,6.887265581645874,6.666667914196989,10.273851929815558,12.105588221617158,10.080631315212884,10.712502302863003,11.069639044879565,7.394442795105394,8.500967880803723,10.558354337845376,17.21890311582861,15.859004622380525,15.05468439993589,12.943872456991311,15.404186256401342,14.062617102162346,12.176173487055264,11.901448597899122,12.377637158239452,11.982344701422164,12.325746134628668,10.504938208419844,10.628565344187834,8.997001529690497,7.898101973065885,3.7848635212747173,4.114529645671139,5.495788977003002,5.614831438849377,3.6322406620718173,2.5012951703828668,4.126739848666472,6.379480197155951,7.218915279249205,6.1948020464113185,5.387422255859797,4.924959647852134,5.398107353040382,2.8279017266723994,3.984802086644157,3.8046992533437463,3.5696645412804484,2.6813886472058845,1.535173384414712,0.2714314091144976,-6.726409022338875,-10.009372383402615,-10.308517678549423,-12.22395701709138,-12.198002148808595,-11.810335221065028,-12.636044350825614,-11.556989882747438,-13.287741714067359,-13.46174412410881,-14.743796725663316,-14.591164509983034,-15.709899798676673,-16.12962201796201,-16.32956058333146,-14.789577969537737,-15.781635910833892,-16.262399788618463,-17.47730095193737,-16.056360799990046,-15.088713908207152,-15.725169569778874,-15.815216308190394,-15.204715514901457,-15.018512258342076,-15.851837560698979,-14.638480216149595,-13.968453513698776
ACN,ACCENTURE FEDERAL SERVICES LLC,89303026FIM000188,2026-03-25,4266418.9,-0.4108369336637052,7.8475296736710165,8.544392628194997,7.093456655683039,9.152848865169073,9.210050829813188,11.290248907509692,11.81029842693382,8.877229827823951,4.8572591099170115,4.779243178242543,1.9553871648930965,2.267410397491698,3.6507455206642225,3.31270887868762,1.4873401677654385,5.855754511164135,4.004380489683812,4.019978816726777,0.6500679733950632,0.0,2.14779892703596,0.1612232068767483,2.7354573946193783,3.12028901772492,2.4806361266648924,4.701243444207792,3.4635251020491697,2.6054470394683005,0.8060755402844233,-2.435064067334236,-5.844043617652128,0.6697238091859736,-0.1589231420375925,1.7448664415518733,1.7448664415518733,3.659135898035215,2.3007856341189736,1.9651381439999227,-0.3005229084028338,-6.499618788549366,-6.457658802874566,-7.186657874587832,-6.777578384832916,-5.461196205411345,-6.274099050834514,-5.686707844306338,-5.5346201062273614,-6.116763277488735,-8.445352160173925,-5.4979000569994945,-5.377276234061723,-9.60964660151652,-10.96274883016597,-16.275517964073316,-13.99412090469001,-11.460988227717428,-6.88246620079015,-7.2758096835645265,-6.006627426264699,-6.714650554550494,-5.996131355731105,-7.170921867607294,-7.506577456546182,-6.436682859447085,-1.8896247476610228,3.1032086066482556,-2.3354161878239466,-6.94541022871229,-6.195427114751695,-6.515346696710045,-8.518784159809801,-9.022263493808214,-10.579901417925186,-12.142779278489101,-10.695285304416014,-13.275617903510339,-13.191697932160718,-18.17929944884291,-32.879856113126905,-34.5318979308973,-33.388579432982176,-32.26624497731439,-34.012686639328294,-32.35540083570102,-34.579101902428974,-34.73643767577476,-31.227810245946586,-27.965678497260736,-28.170222291548118,-25.453529862535497,-28.04959846861035,-26.191923565281915,-28.2247516456397,-26.478532701171854,-28.580362726704188,-27.274679088312613,-23.24618031309713,-23.798171578033987,-23.182491193748234,-25.236546280949035,-25.645237027350852,-26.361763916485614,-21.982958787211448,-18.230459693874323,-12.604355318551697,-8.087554397748264,-13.331507859337755,-11.935595268928601,-12.020519493940384,-9.541851380500532
IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2032H524F00170,2026-01-12,-0.03,-0.4612635107077656,-0.9417583872145752,-1.127548542490897,-2.882949309491223,-2.83810272202627,-3.7574477902831527,-3.587667148548035,-3.0078833637613878,-2.6907453740236287,-2.440887240258116,-2.2711165732977823,-2.062913099063779,-3.244923911919151,-5.1156330755153245,-6.624377611458387,-5.512838582508694,-3.110374174749475,-4.949054336488457,-3.030296682719069,-2.5498018062122707,0.0,-2.889343140132916,-1.0090382431867995,-4.558252634911575,-2.0853264180214603,-6.672426101631579,-4.689590494598206,-5.608925588080305,-6.323269084811423,-5.0772002682416435,-5.868409379520134,-5.772302424398934,-0.9417583872145752,-1.7553907922255418,0.8168442824940003,-5.7242539342257315,-7.40918291732039,-7.140103392530628,-4.2443464722064395,-5.07398839075861,-6.008235772554782,-12.11305728942078,-16.394499949078778,-15.473130001539104,-16.784299185789052,-15.985354636659356,-17.438275345478814,-17.154772296339782,-28.04681740346837,-26.123551151492986,-23.475447939705273,-22.03541962730451,-22.61529318506429,-22.88590882517202,-20.981973686743594,-19.442072941737642,-17.351295309292336,-16.610334126028683,-18.388631988564118,-19.39697698490288,-19.825438448707068,-20.20880395567649,-20.659818385285455,-19.703018037684494,-17.493041846474455,-18.94595258051912,-19.34220549651985,-22.112734106717525,-19.963963133631356,-22.49287776142912,-22.235149530352693,-22.144947641908374,-23.862030311545134,-23.568871680407423,-21.912999216281946,-21.671380246494643,-20.054165022075676,-20.51162814358768,-21.049622609383135,-22.122399663491,-23.59142464621219,-25.659659287627523,-23.385241063873575,-22.59596705890473,-21.136602645569624,-19.139248753826443,-18.343526056954563,-18.266206590154155,-17.63157151878614,-18.862199383977863,-25.556565002764508,-25.266628223884613,-26.532691476525017,-24.925146796266915,-26.83873751669403,-25.58877853795537,-25.195752461599863,-26.07201149014258,-26.216979879582524,-27.276864537271695,-25.48246738822193,-25.437037276431628,-27.45233578802566,-28.857532186852662,-30.343858416450644,-29.133379596338816,-28.831567848069017,-27.711959226312576,-27.848259536458254,-26.981775787211713,-17.904800549889387
LDOS,"LEIDOS, INC.",FA703725F0042,2026-02-10,50000.0,0.4519345632619798,0.6368093594846247,-2.0028694182904427,-0.698442175009284,-0.010272135920774694,-1.951524505587432,-1.3352515344939198,-0.6522215050910107,-1.7923261074414998,-2.680775204908614,-3.887636865568489,-3.5692243023757286,-3.8670925937269285,-3.307312428472464,-3.430570176071346,-2.53184105923302,-3.2251432245566924,-4.437144894902179,-0.8884569809175513,-0.07189706799499707,0.0,-11.154475344154003,-11.955623111470171,-9.459738469685098,-17.04498951146336,-11.909410325002334,-9.475142731841046,-10.897703479936338,-11.66804272294063,-10.574158790508426,-12.751646636001624,-9.685701809590864,-10.076003557328173,-7.867715070973524,-7.225765701803288,-9.254319401620881,-9.788415285348185,-8.643178556762543,-7.79581011952809,-11.40612296558693,-10.964468421696171,-10.738497198339969,-10.712820800263245,-13.79151316603232,-13.0038224486139,-14.151889335906809,-14.56376020404262,-14.604943349130984,-16.319333665541937,-18.146977630945884,-18.203612338892817,-18.872893630731767,-19.928298441575865,-20.618171305959,-19.933446334711913,-19.68118380414482,-18.234499697709094,-17.899862993514837,-18.2087681154793,-17.297512195894914,-19.87681162676498,-21.29260049093399,-18.86774573759572,-19.598809630517657,-18.1212460487161,-19.44435706953542,-20.113638361374374,-20.29382250458639,-21.127860027130108,-22.40978001941063,-24.01090880337815,-24.803755297383066,-25.740742799197246,-24.757416375708218,-24.880973694423748,-23.176887047735317,-23.17173915459927,-23.387966433214046,-29.37029914777536,-30.54926916078542,-32.423259931314654,-33.01530705921204,-34.26634757612673,-33.900819571391,-36.073407852436944,-35.362939473784415,-36.320526431593215,-35.72847142024538,-35.15186008830569,-35.96014237826829,-36.65516707751269,-35.12611668090023,-34.03982451123987,-32.75274874237286,-32.253363690924274,-34.20456891676898,-34.24575600358255,-34.70910580307882,-35.9807378925377,-35.86747636009425,-35.93955080572411,-36.77872439622821,-36.408048498356415,-37.35018783503187,-37.14940423582522,-37.10821714901164,-40.79193280209914,-41.3189138718061,-43.855666320662024,-44.65647115788415,-45.83443603096335
LMT,LOCKHEED MARTIN CORPORATION,FA862122F6263,2025-12-23,5750722.01,-7.230070213737139,-6.9524161356892655,-6.592494182664243,-5.831516339125642,-8.985589619606426,-8.440564947882823,-7.408556178956694,-7.087342873702108,-6.289492947430276,-3.558168782118687,-3.2452488158475012,-3.0276574536160172,-1.5894670499434937,-0.47662382265462044,0.38753442039638486,-1.1377040466950872,-1.608114264293481,-2.5717477808759104,-1.7448903657061754,0.21138415635657548,0.0,0.663147159604982,0.09947527353140195,1.3097140404245255,1.129423506074323,0.23211110463372542,3.0090230376286664,6.013893006584303,8.183612221386838,2.9675755402556847,7.437582865398529,12.510623440879476,14.234806055852435,15.697863678112478,18.6820194971536,19.757555497379897,20.698375932576685,19.37831441596687,21.485859185119295,23.077412368171267,22.437059092407964,20.538805947322313,23.292936794838216,23.773720085347172,29.004257311336623,31.430942050997768,31.79981645868155,30.195836065517124,24.911430531223555,26.241845923199982,29.226001742241102,32.27437974495295,30.465254397213435,30.287024399246466,32.09616254534859,35.2357416801524,34.61403561873908,34.661709519530916,38.122476362864035,36.412807091111986,36.901883720604324,37.691440307892776,34.1829995637678,32.96655359099978,36.37552546077465,40.97323484822646,39.123321118789356,38.42751253775596,36.452597200524565,39.94620464236287,38.35877253207733,35.66512674634459,35.30055258850404,36.000533435754356,34.577675470511004,34.41101519236034,32.56317479766908,33.80270901661926,32.80900574704076,30.709088802015017,28.38001717412282,27.113401619850364,30.036202088449613,30.688253067655545,28.29461370030164,24.69684038502851,25.909293268656384,28.669592926959297,29.742454069396175,32.89024975300761,30.765337605768075,30.931997883918715,29.967449284408353,27.852955004348566,29.09664869115305,27.407149638903803,27.307143233323306,26.55509864689951,23.36773042604021,21.09490760190105,19.151245866208868,15.709714961906629,10.36826712537704,6.964254621120802,6.943412487579992,6.722589538784773,6.205951635371587,7.905874953981895,6.822595944365251,7.943386954846554,6.022621489897073
PSN,PARSONS GOVERNMENT SERVICES INC.,89233122FNA000107,2026-03-03,85000.0,2.520240899320836,2.520240899320836,2.775275086239848,1.2901184124084697,4.170414981355708,4.230422352087504,5.325525393544428,-9.615966561599398,-5.985606471594074,-4.920495670267333,-7.875792868702547,-4.410444464282848,-1.0951144866926277,-1.6951767487747849,-3.555359460517371,-2.9552971984352028,-2.220226936133296,-0.5250616325942037,-0.9901044492209188,1.8001753410108012,0.0,-0.945101782481006,-1.8151914902383548,-2.205222232141424,-6.165622861171583,-10.996101752723398,-11.911194127220659,-14.77648026955819,-17.56676005978991,-21.092115834941396,-18.721876194596476,-23.32733602983086,-24.752479610312616,-24.932495999890126,-22.84728850921227,-24.34743844179983,-19.23192740058096,-19.561962216987936,-21.22712955777898,-21.67717339303168,-18.73688089858835,-17.356739984846502,-15.511556254477954,-15.42154519838027,-15.616566291949653,-12.991303909921415,-14.296432748939603,-15.976604793722515,-15.79658268152716,-15.991603775096541,-15.136518771331053,-15.961600089730643,-16.36664125824343,-17.611768449147668,-18.43684976754726,-19.486955864882127,-22.247226247130104,-19.816984958671256,-22.742278471740573,-22.232227265756087,-24.54245953536921,-24.37744212716573,-23.687374531603734,-24.962499685256024,-25.29253450166299,-22.472251026065383,-23.162318621627374,-26.222625857534286,-26.882689767730383,-20.942097408111927,-24.482452164637426,-23.267328659099075,-24.42244479390564,-22.77228215710646,-23.567359790140163,-22.517253692805294,-22.277229932496002,-19.42694849415034,-15.481552569112056,-14.731477602818277,-11.746176719017177,-11.341141273122235,-9.000905318143214,-8.730877872468024,-10.066010396852098,-9.030909003509112,-11.911194127220659,-13.246326651604734,-12.22622996225361,-15.286531475542676,-14.07141369262217,-14.941497677761683,-16.756677722764344,-16.501654981081025,-17.76178115335929,-21.67717339303168,-27.01770349056798,-26.132614801436603,-26.73267706351877,-29.417946816278786,-23.582364494132023,-23.012305917415755,-21.407145947356497,-20.25202981254993,-15.556558921217867,-13.816385228321003,-15.27153249416865,-15.046507715233382,-16.17162016467405,-16.56166235181281,-17.701773782627505
BAH,BOOZ ALLEN HAMILTON INC,N0016425F3009,2026-02-27,6798105.78,11.706491410878916,11.316220423976864,10.157986469669677,4.49271402496807,7.0609765872512,6.406312437946005,12.058996125080967,13.46901498188915,13.242397843353725,0.4514985692111617,-1.8901566057043184,0.6215881882934982,-3.057225117994,-0.6850195345143528,1.4080881255934763,-2.0550586035430696,-5.797293504883683,-3.970577996567981,-4.719019126135448,1.192431299610286,0.0,-1.2939312047314244,0.4693529573634114,-0.6089116702170716,1.2304901073427965,3.881764360691009,3.2982252289623037,-1.6618135104769505,-3.6661172858755697,-2.18191154481705,-0.710401824170459,-3.8944603811029377,-2.1692252755728725,-0.21565682598319036,2.5370978301506586,1.4207646436698917,1.3573430486167881,0.06342159505312583,1.6364312208208442,1.9028233726129828,-0.4313136519663918,0.15221572859458465,-1.0148527836951082,1.953568449589671,5.4547642352909875,6.19052884678204,6.659891555313213,3.513882054945494,0.8879803400856368,-0.8372547654444396,3.7802742067376327,3.285538959718126,4.401872146198871,4.896607393218377,3.7295291297609445,2.384872350388312,2.752754656133849,-1.8520880468040457,0.22833334405962802,-0.11417642319756505,-3.348980057106743,-3.2855584620536282,-3.0191663102614896,-1.3446762817081126,-0.6596567471937598,-1.2558821481666538,-3.260185923565273,-3.234813385076929,-2.5117447939978055,-2.27071542952626,-4.9219896828744725,-4.313087763825152,-9.184332369722936,-6.913616940196676,-7.814293300694219,-4.97272500868341,-2.321460506502959,-1.7506173951861603,-3.14601925153547,-0.1902940386625973,1.3700390690287056,2.7273821176454938,2.8161860023547147,0.4439901700428184,6.6218424987484426,1.9028233726129828,-0.4186273827222142,1.4968920103026973,0.8245587450325109,0.5074215162636841,0.139539210518147,-1.2152587833155981,-1.3302933092752545,-1.06188266575864,-4.717263915940251,-5.445783409792238,-9.126732221817225,-15.18494747338468,-19.057604243396163,-18.354647435803674,-19.88837448228613,-23.684348069103013,-20.476301639502836,-20.719144721176086,-22.457368382150598,-23.300917526378374,-20.182338060894477,-20.36127198912706,-19.08316692965566,-19.88837448228613,-19.27488463880992
LDOS,"LEIDOS, INC.",HDTRA119F0002,2025-08-28,209849.0,-11.970668738412959,-12.218780080832792,-11.253855405236058,-4.642690930447713,-3.788036073279011,-3.357958275669104,-2.6797521318123074,-2.3268632071020257,-1.8416419983645738,0.3253172191465037,-1.6100583758386522,-2.056680897169527,-1.7865070891505574,-1.444628142456028,-0.6616529182222997,-0.5072751724230606,0.20953816075384157,0.13785002590533946,0.5458823617431552,1.119319425223031,0.0,-0.24260210245520275,-0.2591468261761709,-2.012564467884792,-1.5328610010254984,-1.301268876586048,-1.6265860957325629,-1.2847326547786087,-0.5458653579161088,2.0787433627686536,1.3784747533127195,0.975084462259912,0.8921908053845629,1.566358540316659,3.417539685657056,3.5833184974942256,3.8154037329181767,3.395434710490286,3.5556872785357907,0.7706304457944402,2.1742028478349607,2.566549153217923,4.417730298558298,5.893143869890793,6.58941657998966,8.07588263890553,9.435270596353117,8.860566747757925,9.54025222456818,7.230426852171612,3.903823633585213,2.7489066964301756,3.4838461092438155,3.0970430514795977,1.9034424077827294,1.9586963437860927,5.263194587205744,6.738616660451768,4.146969858506044,5.760522520803768,4.970329171986743,4.500623955433647,3.7822462701680326,3.975656300963659,5.500814568334889,5.25214209962237,6.677827978743167,10.26968239741719,7.794078213183431,7.6227646556410456,8.84951426017453,8.78872557846595,9.551304712151554,6.661249247368106,5.721855818088972,5.771583510300671,4.3237841540995525,4.500623955433647,4.539299160061949,2.594180372176358,3.0528331011460796,3.2296644005666453,5.821319704425876,5.1913619198272976,5.600278454671792,4.119330137634081,3.3733382372370446,4.130391127130983,6.329691623693745,3.2351906443583323,2.57207539700961,2.2018340667934178,4.058549957839008,5.285299562372514,4.8432255647778755,2.987835972242281,0.8887645342337214,0.4456873108430459,0.35153712045969954,2.284455662435936,3.037691193156844,3.192766095865207,3.3644622395162527,2.937997755154753,2.7330761334453557,1.547849874571261,-0.08600535722574909,1.6143008306879647,8.271545676785475,9.384777731924121,8.891845287618882
