Date,Close,Volume
2024-06-10,9.720000267028809,233300
2024-06-11,9.329999923706055,201300
2024-06-12,9.4399995803833,210000
2024-06-13,10.470000267028809,702000
2024-06-14,10.520000457763672,349600
2024-06-17,10.460000038146973,291300
2024-06-18,10.40999984741211,236800
2024-06-20,9.90999984741211,272400
2024-06-21,9.880000114440918,304200
2024-06-24,9.899999618530273,283800
2024-06-25,9.819999694824219,402500
2024-06-26,10.609999656677246,383500
2024-06-27,10.800000190734863,510700
2024-06-28,10.84000015258789,3284400
2024-07-01,10.319999694824219,494700
2024-07-02,10.1899995803833,583200
2024-07-03,10.520000457763672,118400
2024-07-05,10.420000076293945,557500
2024-07-08,10.720000267028809,573000
2024-07-09,10.869999885559082,310100
2024-07-10,10.789999961853027,190000
2024-07-11,11.479999542236328,462100
2024-07-12,12.140000343322754,334300
2024-07-15,12.960000038146973,405400
2024-07-16,14.119999885559082,1122200
2024-07-17,14.25,380600
2024-07-18,13.770000457763672,268700
2024-07-19,14.010000228881836,141600
2024-07-22,14.649999618530273,228000
2024-07-23,14.25,360200
2024-07-24,13.470000267028809,403400
2024-07-25,13.850000381469727,252400
2024-07-26,14.319999694824219,183400
2024-07-29,13.859999656677246,202900
2024-07-30,13.710000038146973,195300
2024-07-31,13.9399995803833,216900
2024-08-01,12.520000457763672,528800
2024-08-02,12.029999732971191,330000
2024-08-05,10.760000228881836,456000
2024-08-06,11.050000190734863,235600
2024-08-07,9.760000228881836,571400
2024-08-08,10.710000038146973,324300
2024-08-09,10.550000190734863,279200
2024-08-12,10.239999771118164,245100
2024-08-13,11.180000305175781,317500
2024-08-14,10.15999984741211,613300
2024-08-15,6.75,3700700
2024-08-16,7.070000171661377,1189000
2024-08-19,7.630000114440918,995400
2024-08-20,7.570000171661377,711200
2024-08-21,7.25,671600
2024-08-22,7.409999847412109,452900
2024-08-23,8.069999694824219,467700
2024-08-26,8.149999618530273,301100
2024-08-27,8.1899995803833,334800
2024-08-28,8.069999694824219,476100
2024-08-29,8.479999542236328,552800
2024-08-30,8.579999923706055,294300
2024-09-03,8.300000190734863,279000
2024-09-04,8.180000305175781,267800
2024-09-05,8.239999771118164,330700
2024-09-06,8.010000228881836,295000
2024-09-09,7.869999885559082,288900
2024-09-10,8.1899995803833,340000
2024-09-11,8.90999984741211,304000
