Date,Close
2024-03-20,140.1011962890625
2024-03-21,141.45611572265625
2024-03-22,140.84544372558594
2024-03-25,139.43328857421875
2024-03-26,140.43516540527344
2024-03-27,141.42752075195312
2024-03-28,141.6374053955078
2024-04-01,142.22900390625
2024-04-02,140.12026977539062
2024-04-03,140.969482421875
2024-04-04,139.6431884765625
2024-04-05,140.1011962890625
2024-04-08,140.56875610351562
2024-04-09,136.92379760742188
2024-04-10,136.16998291015625
2024-04-11,137.59173583984375
2024-04-12,137.48678588867188
2024-04-15,135.7406005859375
2024-04-16,135.64520263671875
2024-04-17,133.83226013183594
2024-04-18,133.11663818359375
2024-04-19,135.6261444091797
2024-04-22,136.45626831054688
2024-04-23,139.27105712890625
2024-04-24,137.77301025390625
2024-04-25,138.61268615722656
2024-04-26,138.47911071777344
2024-04-29,140.81680297851562
2024-04-30,140.9027099609375
2024-05-01,140.5782928466797
2024-05-02,139.9771270751953
2024-05-03,140.50193786621094
2024-05-06,145.87393188476562
2024-05-07,144.46176147460938
2024-05-08,144.14688110351562
2024-05-09,147.26702880859375
2024-05-10,148.90821838378906
2024-05-13,144.86253356933594
2024-05-14,142.22900390625
2024-05-15,144.0323944091797
2024-05-16,145.55905151367188
2024-05-17,145.3109893798828
2024-05-20,146.92352294921875
2024-05-21,147.08572387695312
2024-05-22,146.42738342285156
2024-05-23,145.37777709960938
2024-05-24,151.2459259033203
2024-05-28,147.51510620117188
2024-05-29,147.36245727539062
2024-05-30,144.7766571044922
2024-05-31,145.23463439941406
2024-06-03,143.612548828125
2024-06-04,144.91978454589844
2024-06-05,146.38919067382812
2024-06-06,145.3014678955078
2024-06-07,144.78619384765625
2024-06-10,144.88157653808594
2024-06-11,143.7938232421875
2024-06-12,144.95794677734375
2024-06-13,144.0005645751953
2024-06-14,144.0101318359375
2024-06-17,146.3844451904297
2024-06-18,147.3035430908203
2024-06-20,147.86839294433594
2024-06-21,148.25135803222656
2024-06-24,150.52035522460938
2024-06-25,150.68313598632812
2024-06-26,149.57254028320312
2024-06-27,149.59170532226562
2024-06-28,147.34182739257812
2024-07-01,144.5654296875
2024-07-02,146.2695770263672
2024-07-03,147.9258575439453
2024-07-05,146.2791290283203
2024-07-08,147.1503448486328
2024-07-09,147.8109588623047
2024-07-10,149.0172576904297
2024-07-11,150.29058837890625
2024-07-12,151.4202880859375
2024-07-15,150.52035522460938
2024-07-16,151.4490203857422
2024-07-17,149.60125732421875
2024-07-18,150.02252197265625
2024-07-19,149.4097900390625
2024-07-22,151.42987060546875
2024-07-23,153.4595489501953
2024-07-24,147.52371215820312
2024-07-25,147.0354766845703
2024-07-26,133.8809814453125
2024-07-29,138.33282470703125
2024-07-30,132.9044647216797
2024-07-31,137.20309448242188
2024-08-01,136.85845947265625
2024-08-02,137.8445587158203
2024-08-05,138.47642517089844
2024-08-06,139.969970703125
2024-08-07,139.17532348632812
2024-08-08,141.49217224121094
2024-08-09,141.31985473632812
2024-08-12,140.10397338867188
2024-08-13,140.0274200439453
2024-08-14,142.16983032226562
2024-08-15,142.14102172851562
2024-08-16,141.87200927734375
2024-08-19,142.87118530273438
2024-08-20,144.73500061035156
2024-08-21,147.5787811279297
2024-08-22,148.07838439941406
2024-08-23,148.85655212402344
2024-08-26,147.92465209960938
2024-08-27,149.634765625
2024-08-28,149.39459228515625
2024-08-29,151.191162109375
2024-08-30,152.54579162597656
2024-09-03,150.31690979003906
2024-09-04,150.64353942871094
2024-09-05,149.75965881347656
2024-09-06,146.13768005371094
2024-09-09,145.99356079101562
2024-09-10,145.88787841796875
2024-09-11,145.67654418945312
2024-09-12,148.65478515625
2024-09-13,150.8260955810547
2024-09-16,152.228759765625
2024-09-17,149.3561553955078
2024-09-18,148.44346618652344
2024-09-19,150.02867126464844
2024-09-20,151.6907501220703
2024-09-23,153.5833740234375
2024-09-24,153.46812438964844
2024-09-25,153.6314239501953
2024-09-26,153.36244201660156
2024-09-27,155.68739318847656
2024-09-30,156.36953735351562
2024-10-01,156.9747772216797
2024-10-02,154.97647094726562
2024-10-03,154.6402130126953
2024-10-04,154.4864959716797
2024-10-07,154.9284210205078
2024-10-08,155.06292724609375
2024-10-09,155.24546813964844
2024-10-10,152.8436279296875
2024-10-11,154.50570678710938
2024-10-14,156.26385498046875
2024-10-15,155.9660186767578
2024-10-16,157.68572998046875
2024-10-17,156.88832092285156
2024-10-18,157.47438049316406
2024-10-21,156.83067321777344
2024-10-22,156.05245971679688
2024-10-23,156.8498992919922
2024-10-24,160.01072692871094
2024-10-25,174.78683471679688
2024-10-28,178.69703674316406
2024-10-29,176.94850158691406
2024-10-30,176.27598571777344
2024-10-31,174.5274658203125
2024-11-01,174.16238403320312
2024-11-04,175.44976806640625
2024-11-05,178.00531005859375
2024-11-06,172.89419555664062
2024-11-07,168.8975372314453
2024-11-08,176.2952117919922
2024-11-11,176.1991424560547
2024-11-12,174.32568359375
2024-11-13,165.24673461914062
2024-11-14,148.5010986328125
2024-11-15,143.9995880126953
2024-11-18,135.46893310546875
2024-11-19,132.94349670410156
2024-11-20,138.9872283935547
2024-11-21,144.47190856933594
2024-11-22,143.83572387695312
2024-11-25,142.13922119140625
2024-11-26,143.26702880859375
2024-11-27,142.03321838378906
2024-11-29,142.833251953125
2024-12-02,143.35379028320312
2024-12-03,140.7704620361328
2024-12-04,139.25714111328125
2024-12-05,137.55099487304688
2024-12-06,140.48130798339844
2024-12-09,135.71957397460938
2024-12-10,136.66419982910156
2024-12-11,130.1191864013672
2024-12-12,130.7071990966797
2024-12-13,129.60830688476562
2024-12-16,130.6686248779297
2024-12-17,130.8999481201172
2024-12-18,128.55764770507812
2024-12-19,124.0176010131836
2024-12-20,126.45630645751953
2024-12-23,126.37920379638672
2024-12-24,125.02006530761719
2024-12-26,125.6948013305664
2024-12-27,124.97187042236328
2024-12-30,123.72843170166016
2024-12-31,124.05615234375
2025-01-02,123.49707794189453
2025-01-03,127.16959381103516
2025-01-06,126.02253723144531
2025-01-07,124.57667541503906
2025-01-08,125.3863525390625
2025-01-10,127.69013977050781
2025-01-13,130.2445068359375
2025-01-14,131.2277069091797
2025-01-15,131.16021728515625
2025-01-16,131.38192749023438
2025-01-17,131.15057373046875
2025-01-21,137.3100128173828
2025-01-22,137.89797973632812
2025-01-23,131.27589416503906
2025-01-24,128.62510681152344
2025-01-27,130.49510192871094
2025-01-28,124.25858306884766
2025-01-29,122.4753189086914
2025-01-30,124.2778549194336
2025-01-31,124.3453140258789
2025-02-03,124.74054718017578
2025-02-04,127.20816802978516
2025-02-05,124.68270874023438
2025-02-06,124.49954986572266
2025-02-07,123.32357788085938
2025-02-10,123.47781372070312
2025-02-11,119.92095184326172
2025-02-12,117.48223114013672
2025-02-13,113.6265640258789
2025-02-14,114.01394653320312
2025-02-18,115.42784881591797
2025-02-19,114.08173370361328
2025-02-20,110.0336685180664
2025-02-21,108.75534057617188
2025-02-24,108.88123321533203
2025-02-25,111.03116607666016
2025-02-26,109.90776824951172
2025-02-27,107.53510284423828
2025-02-28,102.71229553222656
2025-03-03,99.47771453857422
2025-03-04,102.45081329345703
2025-03-05,106.4698257446289
2025-03-06,104.91064453125
2025-03-07,112.79370880126953
2025-03-10,109.08460235595703
2025-03-11,106.56665802001953
2025-03-12,108.02901458740234
2025-03-13,107.80625915527344
2025-03-14,108.7069091796875
2025-03-17,111.69937896728516
2025-03-18,112.84213256835938
2025-03-19,109.15238952636719
2025-03-20,100.31058502197266
2025-03-21,100.85289764404297
2025-03-24,101.85038757324219
2025-03-25,102.96409606933594
2025-03-26,102.96409606933594
2025-03-27,102.51860046386719
2025-03-28,101.9569091796875
2025-03-31,101.27902221679688
2025-04-01,103.97126007080078
2025-04-02,109.26860046386719
2025-04-03,108.21300506591797
2025-04-04,105.75318145751953
2025-04-07,103.98094177246094
2025-04-08,103.3224105834961
2025-04-09,104.65884399414062
2025-04-10,105.37548828125
2025-04-11,105.346435546875
2025-04-14,108.49385070800781
2025-04-15,106.80877685546875
2025-04-16,107.77720642089844
2025-04-17,110.0917739868164
2025-04-21,108.41637420654297
2025-04-22,111.4959945678711
2025-04-23,112.74527740478516
2025-04-24,115.56343841552734
2025-04-25,115.81523132324219
2025-04-28,115.05984497070312
2025-04-29,115.53438568115234
2025-04-30,116.23165893554688
2025-05-01,115.75711822509766
2025-05-02,116.02828216552734
2025-05-05,115.40847778320312
2025-05-06,119.45654296875
2025-05-07,119.30160522460938
2025-05-08,119.72771453857422
2025-05-09,119.88265991210938
2025-05-12,120.73487091064453
2025-05-13,119.81486511230469
2025-05-14,119.55338287353516
2025-05-15,123.64018249511719
2025-05-16,124.74420928955078
2025-05-19,125.21873474121094
2025-05-20,125.596435546875
2025-05-21,124.36651611328125
2025-05-22,125.05411529541016
2025-05-23,104.38768005371094
2025-05-27,106.34392547607422
2025-05-28,101.35647583007812
2025-05-29,102.38302612304688
2025-05-30,102.89628601074219
2025-06-02,100.0490951538086
2025-06-03,101.6082763671875
2025-06-04,99.27434539794922
2025-06-05,98.91602325439453
2025-06-06,99.9909896850586
2025-06-09,98.68359375
2025-06-10,97.47305297851562
2025-06-11,98.00862121582031
2025-06-12,99.42057037353516
2025-06-13,100.5890884399414
2025-06-16,99.48873138427734
2025-06-17,99.53742218017578
2025-06-18,99.32319641113281
2025-06-20,97.34646606445312
2025-06-23,98.0475845336914
2025-06-24,97.53148651123047
2025-06-25,98.68051147460938
2025-06-26,100.55986022949219
2025-06-27,100.16062927246094
2025-06-30,101.39729309082031
2025-07-01,104.49384307861328
2025-07-02,105.42864990234375
2025-07-03,106.07133483886719
2025-07-07,107.5319595336914
2025-07-08,104.74701690673828
2025-07-09,104.2114486694336
2025-07-10,104.85413360595703
2025-07-11,104.13355255126953
2025-07-14,104.92230224609375
2025-07-15,102.02050018310547
2025-07-16,102.24446868896484
2025-07-17,105.9934310913086
2025-07-18,106.46083068847656
2025-07-21,106.45109558105469
2025-07-22,108.95365905761719
2025-07-23,112.9071044921875
2025-07-24,112.09889221191406
2025-07-25,110.08319854736328
2025-07-28,104.30883026123047
2025-07-29,105.37022399902344
2025-07-30,104.65938568115234
2025-07-31,104.51332092285156
2025-08-01,106.82111358642578
2025-08-04,108.50572967529297
2025-08-05,108.52519226074219
2025-08-06,108.9341812133789
2025-08-07,107.88252258300781
2025-08-08,107.4832763671875
2025-08-11,106.31477355957031
2025-08-12,106.16871643066406
2025-08-13,108.70046997070312
2025-08-14,105.83324432373047
2025-08-15,106.9781723022461
2025-08-18,106.69438934326172
2025-08-19,107.29131317138672
2025-08-20,106.87052917480469
2025-08-21,106.63567352294922
2025-08-22,107.57511138916016
2025-08-25,107.09561157226562
2025-08-26,107.90782165527344
2025-08-27,108.39710998535156
2025-08-28,105.90174102783203
2025-08-29,106.39102935791016
2025-09-02,107.72189331054688
2025-09-03,104.46322631835938
2025-09-04,100.98927307128906
2025-09-05,100.25533294677734
2025-09-08,99.5116195678711
2025-09-09,100.9109878540039
2025-09-10,100.30427551269531
2025-09-11,101.61556243896484
2025-09-12,102.37886047363281
2025-09-15,99.44312286376953
2025-09-16,99.64862060546875
2025-09-17,99.40398406982422
2025-09-18,99.04190826416016
2025-09-19,99.95198822021484
2025-09-22,97.65232849121094
2025-09-23,96.22360229492188
2025-09-24,97.15324401855469
2025-09-25,95.44073486328125
2025-09-26,96.95753479003906
2025-09-29,96.7716064453125
2025-09-30,97.80889129638672
2025-10-01,100.40213012695312
2025-10-02,100.90120697021484
2025-10-03,101.79170227050781
2025-10-06,101.41985321044922
2025-10-07,101.811279296875
2025-10-08,100.72505950927734
2025-10-09,97.59361267089844
2025-10-10,95.05908966064453
2025-10-13,94.227294921875
2025-10-14,95.7049560546875
2025-10-15,94.2860107421875
2025-10-16,95.19609832763672
2025-10-17,95.93981170654297
2025-10-20,98.7874755859375
2025-10-21,98.493896484375
