Date,Close,Volume
2024-03-20,79.46416473388672,129500
2024-03-21,81.94430541992188,150400
2024-03-22,78.82923889160156,62600
2024-03-25,78.73997497558594,45300
2024-03-26,78.52172088623047,68700
2024-03-27,79.30542755126953,113000
2024-03-28,79.36495208740234,94300
2024-04-01,78.39273834228516,60400
2024-04-02,76.81535339355469,64000
2024-04-03,76.76576232910156,73300
2024-04-04,76.0613784790039,84000
2024-04-05,78.34313201904297,51300
2024-04-08,79.741943359375,83800
2024-04-09,79.41456604003906,88600
2024-04-10,78.89868927001953,96500
2024-04-11,79.2558364868164,73100
2024-04-12,77.4999008178711,70700
2024-04-15,77.04354095458984,71100
2024-04-16,76.9046401977539,45700
2024-04-17,76.0613784790039,61200
2024-04-18,74.50385284423828,60900
2024-04-19,75.0792465209961,73500
2024-04-22,75.82328796386719,37900
2024-04-23,77.12289428710938,44100
2024-04-24,77.98599243164062,73500
2024-04-25,76.26971435546875,62800
2024-04-26,75.40663146972656,82800
2024-04-29,76.43838500976562,66500
2024-04-30,77.45027923583984,139800
2024-05-01,77.112548828125,50900
2024-05-02,79.8541488647461,97200
2024-05-03,82.34742736816406,182600
2024-05-06,83.8572769165039,116400
2024-05-07,84.25463104248047,100800
2024-05-08,84.64202117919922,183300
2024-05-09,80.14222717285156,471700
2024-05-10,79.24821472167969,249500
2024-05-13,75.12586212158203,101900
2024-05-14,73.87427520751953,170400
2024-05-15,76.04967498779297,885800
2024-05-16,75.16561126708984,274700
2024-05-17,76.21854400634766,239200
2024-05-20,78.5429458618164,268000
2024-05-21,77.97675323486328,196500
2024-05-22,78.19528198242188,82400
2024-05-23,76.82447052001953,99600
2024-05-24,77.7284164428711,82600
2024-05-28,76.92381286621094,76600
2024-05-29,77.70856475830078,167900
2024-05-30,79.7945556640625,105900
2024-05-31,81.3143539428711,154600
2024-06-03,82.19841003417969,313400
2024-06-04,82.16860961914062,142700
2024-06-05,84.16521453857422,150800
2024-06-06,81.7911376953125,117900
2024-06-07,81.47328186035156,109800
2024-06-10,83.37054443359375,83800
2024-06-11,83.87715148925781,85400
2024-06-12,83.9367446899414,111200
2024-06-13,81.16534423828125,153300
2024-06-14,81.89049530029297,195100
2024-06-17,82.05934143066406,141400
2024-06-18,81.45340728759766,150200
2024-06-20,82.72488403320312,246900
2024-06-21,83.11228942871094,321100
2024-06-24,85.92342376708984,204200
2024-06-25,87.37368774414062,254700
2024-06-26,86.58894348144531,182000
2024-06-27,86.56909942626953,195900
2024-06-28,87.6915512084961,393600
2024-07-01,85.01947784423828,124900
2024-07-02,87.3438949584961,163600
2024-07-03,87.6120834350586,44000
2024-07-05,88.70475769042969,149700
2024-07-08,87.42334747314453,94600
2024-07-09,87.30416107177734,107000
2024-07-10,87.4730224609375,75800
2024-07-11,88.2378921508789,106400
2024-07-12,88.60543060302734,178800
2024-07-15,89.837158203125,119500
2024-07-16,90.86029815673828,208100
2024-07-17,87.9466323852539,198000
2024-07-18,86.67377471923828,175700
2024-07-19,88.13557434082031,552200
2024-07-22,91.4469985961914,227100
2024-07-23,93.0678939819336,203800
2024-07-24,90.13436889648438,120900
2024-07-25,89.9852066040039,107200
2024-07-26,91.17851257324219,148400
2024-07-29,89.44821166992188,143800
2024-07-30,86.61412048339844,155300
2024-07-31,88.49357604980469,275600
2024-08-01,83.72034454345703,436800
2024-08-02,78.19136047363281,229600
2024-08-05,76.71961212158203,242800
2024-08-06,79.6233139038086,211700
2024-08-07,80.39898681640625,260900
2024-08-08,82.23866271972656,84000
2024-08-09,83.51151275634766,131800
2024-08-12,84.1877212524414,123800
2024-08-13,83.1137466430664,86600
2024-08-14,88.14552307128906,262100
2024-08-15,88.87145233154297,95700
2024-08-16,89.04049682617188,164700
2024-08-19,88.83168029785156,113400
2024-08-20,86.58428955078125,71100
2024-08-21,87.1511001586914,48100
2024-08-22,89.48797607421875,156900
2024-08-23,90.43268585205078,90000
2024-08-26,91.02934265136719,78400
2024-08-27,88.5333480834961,121700
2024-08-28,89.16978454589844,120600
2024-08-29,91.58622741699219,126200
2024-08-30,92.51102447509766,89900
2024-09-03,87.17098236083984,143300
2024-09-04,85.85834503173828,86500
2024-09-05,87.22071075439453,90600
2024-09-06,82.64636993408203,112400
2024-09-09,82.35799407958984,80800
2024-09-10,82.89498138427734,91300
2024-09-11,83.34246063232422,66900
2024-09-12,84.92359924316406,64200
2024-09-13,87.41959381103516,58600
2024-09-16,86.92239379882812,86200
2024-09-17,87.08150482177734,78500
2024-09-18,87.88697052001953,102400
2024-09-19,88.6327896118164,156600
2024-09-20,86.85277557373047,515800
2024-09-23,82.86515045166016,212700
2024-09-24,81.23429107666016,114700
2024-09-25,82.29833221435547,159900
2024-09-26,82.0895004272461,128300
2024-09-27,82.60659790039062,161100
2024-09-30,82.26849365234375,161000
2024-10-01,82.84526062011719,144800
2024-10-02,83.6507339477539,111500
2024-10-03,83.51151275634766,154400
2024-10-04,85.68930053710938,111300
2024-10-07,84.33688354492188,98800
2024-10-08,85.629638671875,116200
2024-10-09,86.95222473144531,215700
2024-10-10,86.53456115722656,175400
2024-10-11,89.03055572509766,118300
2024-10-14,91.14867401123047,190200
2024-10-15,89.49793243408203,118700
2024-10-16,105.20979309082031,1429700
2024-10-17,102.22653198242188,547500
2024-10-18,103.49938201904297,515200
2024-10-21,100.83434295654297,182600
2024-10-22,101.15255737304688,206200
2024-10-23,100.77467346191406,164700
2024-10-24,101.2420425415039,136500
2024-10-25,102.34585571289062,142700
2024-10-28,104.21537017822266,168700
2024-10-29,105.93572998046875,180100
2024-10-30,105.6871109008789,217800
2024-10-31,102.04753875732422,212600
2024-11-01,102.75358581542969,204400
2024-11-04,102.41547393798828,154800
2024-11-05,105.71694946289062,217800
2024-11-06,115.9293212890625,403500
2024-11-07,113.88883209228516,186300
2024-11-08,117.2531509399414,147800
2024-11-11,120.22926330566406,157500
2024-11-12,120.5975570678711,169300
2024-11-13,120.79661560058594,232500
2024-11-14,116.89482116699219,280200
2024-11-15,114.80457305908203,136600
2024-11-18,113.78931427001953,118000
2024-11-19,114.85433959960938,212200
2024-11-20,114.27702331542969,139100
2024-11-21,113.72958374023438,149500
2024-11-22,116.43695068359375,218900
2024-11-25,115.55107879638672,311400
2024-11-26,115.72029876708984,107200
2024-11-27,114.45619201660156,86600
2024-11-29,116.71566772460938,74700
2024-12-02,116.26774597167969,265700
2024-12-03,114.39647674560547,187400
2024-12-04,116.3573226928711,179700
2024-12-05,113.96846008300781,176300
2024-12-06,118.07929229736328,318000
2024-12-09,113.32147979736328,332100
2024-12-10,117.06403350830078,323300
2024-12-11,114.97378540039062,134800
2024-12-12,108.59353637695312,259800
2024-12-13,107.7076644897461,114000
2024-12-16,108.35464477539062,172600
2024-12-17,108.87223052978516,251200
2024-12-18,101.7454833984375,230800
2024-12-19,101.50658416748047,325100
2024-12-20,99.0181884765625,874400
2024-12-23,97.81381225585938,216600
2024-12-24,97.9332504272461,72900
2024-12-26,97.33604431152344,228900
2024-12-27,96.3605728149414,168600
2024-12-30,96.37053680419922,246800
2024-12-31,94.65852355957031,579100
2025-01-02,92.47869110107422,322800
2025-01-03,93.21525573730469,185500
2025-01-06,93.3048324584961,329800
2025-01-07,90.70695495605469,386600
2025-01-08,90.0500259399414,151800
2025-01-10,91.98101806640625,255000
2025-01-13,93.64325714111328,206800
2025-01-14,95.5145263671875,179100
2025-01-15,99.98368072509766,381500
2025-01-16,101.30751037597656,183800
2025-01-17,102.90008544921875,503200
2025-01-21,104.2935791015625,254200
2025-01-22,105.23918151855469,162600
2025-01-23,106.56425476074219,163900
2025-01-24,105.72735595703125,189900
2025-01-27,99.88904571533203,266600
2025-01-28,102.79823303222656,125400
2025-01-29,102.49934387207031,129200
2025-01-30,102.66873931884766,146300
2025-01-31,101.9713134765625,169200
2025-02-03,101.77204895019531,179600
2025-02-04,103.17683410644531,82700
2025-02-05,104.76094818115234,93300
2025-02-06,105.57791900634766,118900
2025-02-07,105.28899383544922,158100
2025-02-10,106.42476654052734,118000
2025-02-11,106.14581298828125,143900
2025-02-12,100.52667999267578,215400
2025-02-13,92.74555969238281,454200
2025-02-14,96.9200668334961,284000
2025-02-18,98.93260192871094,306200
2025-02-19,101.58274841308594,267500
2025-02-20,101.62260437011719,152500
2025-02-21,99.63997650146484,378300
2025-02-24,97.66728973388672,188800
2025-02-25,100.18794250488281,315400
2025-02-26,100.62630462646484,238000
2025-02-27,117.38407897949219,611800
2025-02-28,118.06155395507812,324700
2025-03-03,113.00035095214844,243400
2025-03-04,115.50106811523438,383800
2025-03-05,117.71286010742188,275300
2025-03-06,115.20217895507812,190900
2025-03-07,115.8896255493164,209000
2025-03-10,113.54832458496094,272500
2025-03-11,117.13499450683594,320600
2025-03-12,117.93204498291016,380300
2025-03-13,112.20331573486328,258200
2025-03-14,113.46862030029297,215000
2025-03-17,115.45125579833984,187200
2025-03-18,115.12248229980469,220000
2025-03-19,120.31320190429688,224000
2025-03-20,120.16374969482422,218100
2025-03-21,119.91466522216797,350700
2025-03-24,125.15521240234375,251500
2025-03-25,124.8264389038086,271300
2025-03-26,122.6146469116211,139000
2025-03-27,122.27590942382812,148700
2025-03-28,116.19847106933594,291800
2025-03-31,119.54605102539062,301400
2025-04-01,121.37923431396484,289400
2025-04-02,123.85004425048828,242100
2025-04-03,116.3280029296875,304100
2025-04-04,105.53807067871094,378000
2025-04-07,107.72991943359375,356500
2025-04-08,106.19561767578125,227900
2025-04-09,116.44754791259766,320600
2025-04-10,110.02142333984375,237300
2025-04-11,112.02397918701172,191500
2025-04-14,111.47602081298828,180600
2025-04-15,111.97416687011719,201800
2025-04-16,109.68267059326172,461800
2025-04-17,107.78970336914062,821000
2025-04-21,102.76834106445312,162300
2025-04-22,104.8506088256836,230300
2025-04-23,107.69007110595703,148800
2025-04-24,113.2793197631836,187900
2025-04-25,113.51844024658203,165700
2025-04-28,113.79739379882812,211600
2025-04-29,115.45125579833984,170500
2025-04-30,114.09627532958984,226600
2025-05-01,116.71884155273438,221700
2025-05-02,122.1733627319336,325000
2025-05-05,116.7686996459961,284400
2025-05-06,117.7259750366211,334900
2025-05-07,126.9198989868164,529800
2025-05-08,131.04820251464844,705200
2025-05-09,128.77462768554688,361500
2025-05-12,131.06813049316406,548600
2025-05-13,132.16502380371094,209700
2025-05-14,130.3302001953125,238000
2025-05-15,130.83877563476562,166700
2025-05-16,133.06246948242188,175100
2025-05-19,133.31175231933594,185100
2025-05-20,130.8986053466797,170700
2025-05-21,128.88433837890625,171500
2025-05-22,126.56092071533203,303200
2025-05-23,126.33157348632812,182900
2025-05-27,129.602294921875,223900
2025-05-28,127.91706848144531,148200
2025-05-29,129.28317260742188,154200
2025-05-30,129.721923828125,279600
2025-06-02,129.8216552734375,160500
2025-06-03,130.9983367919922,449800
2025-06-04,130.78892517089844,177700
2025-06-05,131.47695922851562,148400
2025-06-06,133.26190185546875,142500
2025-06-09,132.9029083251953,174300
2025-06-10,133.0325469970703,133600
2025-06-11,137.88877868652344,245700
2025-06-12,140.15235900878906,152100
2025-06-13,137.55972290039062,182800
2025-06-16,133.6408233642578,198100
2025-06-17,134.0696258544922,136600
2025-06-18,135.39585876464844,142200
2025-06-20,135.2063751220703,173700
2025-06-23,137.23062133789062,138200
2025-06-24,138.8759765625,157400
2025-06-25,135.45567321777344,183800
2025-06-26,127.36863708496094,551400
2025-06-27,129.89144897460938,922700
2025-06-30,130.60943603515625,200300
2025-07-01,128.7447052001953,170800
2025-07-02,129.98121643066406,243000
2025-07-03,127.60794830322266,143700
2025-07-07,125.72329711914062,135800
2025-07-08,125.81304168701172,160800
2025-07-09,126.03241729736328,130300
2025-07-10,127.39854431152344,130900
2025-07-11,126.3116226196289,135400
2025-07-14,129.21337890625,138300
2025-07-15,125.01531219482422,127800
2025-07-16,128.71775817871094,152200
2025-07-17,132.1707305908203,201300
2025-07-18,131.13282775878906,135800
2025-07-21,130.00515747070312,90200
2025-07-22,129.3764190673828,170500
2025-07-23,133.5579071044922,121800
2025-07-24,133.80738830566406,136400
2025-07-25,136.39212036132812,163500
2025-07-28,138.51780700683594,262700
2025-07-29,141.51170349121094,244400
2025-07-30,141.19235229492188,254700
2025-07-31,156.22171020507812,480800
2025-08-01,145.97262573242188,312200
2025-08-04,156.53111267089844,414000
2025-08-05,158.14781188964844,366500
2025-08-06,155.87242126464844,207600
2025-08-07,154.9044189453125,294000
2025-08-08,153.18792724609375,297400
2025-08-11,153.32760620117188,216100
2025-08-12,164.57470703125,440200
2025-08-13,164.28529357910156,311500
2025-08-14,163.48692321777344,370100
2025-08-15,161.5009765625,385400
2025-08-18,164.38510131835938,175800
2025-08-19,160.83233642578125,258500
2025-08-20,159.42520141601562,315600
2025-08-21,162.59873962402344,155700
2025-08-22,166.66046142578125,262600
2025-08-25,164.83419799804688,160100
2025-08-26,166.680419921875,130500
