Date,Shares
2025-10-23,620138892
2025-10-24,625547735
2025-10-25,620138892
2025-10-27,620138892
2025-10-28,620138892
2025-10-29,620138892
2025-11-05,620138892
2025-11-05,634282858
2025-11-06,620138892
2025-11-08,620138892
2025-11-14,620138892
2025-11-15,626107359
2025-11-17,622852697
2025-12-16,660352923
2025-12-19,620138892
2026-03-24,615435159
2026-06-20,611942109
