Date,Shares
2025-10-15,60020680
2025-10-17,60020680
2025-10-18,60020680
2025-10-18,61331696
2025-10-24,60020680
2025-10-28,60020680
2025-10-29,60020680
2025-10-30,60020680
2025-11-01,60020680
2025-11-04,60020680
2025-11-05,60020680
2025-11-06,60100136
2025-11-11,60100136
2025-11-12,60100136
2025-11-13,60100136
2025-11-15,60447928
2025-11-17,60100136
2026-02-05,60014632
2026-05-06,60043283
