scan_utc,ticker,company,award_date,transaction_amount_abs_sum,same_day_award_count,md11_score,md11_threshold,md14_score,md14_threshold,md14_primary_pass,md11_secondary_pass,market_cap_before,log10_market_cap_before,sector_group,prior_response_count_60d_adj,prior_abs_award_median_adj,market_cap_available,model_version,scanner_version,projected_peak_pct_90d,projection_model,signal,previously_seen,current_price_for_log,prior_response_count_60d,pre_volatility_market_20d,relative_strength_spy_120d,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_response_mean_20d,prior_transactions_30d,relative_strength_spy_60d,prior_award_days_30d,distance_from_52w_high_pct,volatility_regime_ratio_20d_60d,current_agency_count,volatility_expansion_flag,prior_abs_award_mean,positive_negative_balance_30d,volume_high_regime_flag,same_agency_fraction,prior_response_median_5d
2026-08-20T15:14:52.268837+00:00,NOC,NORTHROP GRUMMAN SYSTEMS CORPORATION,2026-08-18,0.0,1,2.717544569466628,2.1954452583448045,2.2944899725373897,1.8729299828283767,1,1,81004339159.3678,10.908508283353909,AERO_DEFENSE,0.5751878449276613,-0.0403113973279394,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,24.853749018094994,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,579.3200073242188,188,1.479527590850981,-34.312202327037774,1712567795.2,55369638.98233645,17240391.57,-0.2264015328265828,6,-0.7875324183221011,5,-25.43038841797425,0.8187179913336894,1,0.0,58390661.549906544,0.3713050131283566,0.0,0.0654205607476635,0.0088953002322922
2026-08-20T15:14:52.275408+00:00,ONDS,"CONDOR RELIABILITY SERVICES, INC.",2026-08-18,209666.4,1,3.403763399145137,2.1954452583448045,2.172171865010616,1.8729299828283767,1,1,5134971069.0,9.710538001076618,OTHER,-0.4442134091683218,-1.4452788005259896,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,78.26159393471153,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,8.220000267028809,16,6.286381442837205,-26.471824243479112,5462880.0,1136437.4725,403301.495,19.143466345260286,0,-8.35347702011342,0,-35.76017235569805,0.9760766769654736,1,0.0,1136728.1565,,1.0,0.5,3.5242396436442225
2026-08-20T15:14:52.282327+00:00,PLTR,PALANTIR TECHNOLOGIES INC.,2026-08-18,999999.56,1,3.0527626277698547,2.1954452583448045,1.4755577737298506,1.8729299828283767,0,1,414647748057.5525,11.617679311081334,AERO_DEFENSE,0.2648178230095366,-0.457783878743415,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,63.73543904034583,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,174.58999633789062,92,7.644290825493089,20.9155166603231,226999481.7,17691678.370857142,6592872.0,0.2040868942292533,2,21.303836792147248,2,-16.714929456637428,1.430224276918216,1,1.0,18226602.41428572,1.0,1.0,0.0,-0.1934505082638815
2026-08-20T15:14:52.289241+00:00,PSN,INCADENCE STRATEGIC SOLUTIONS LLC,2026-08-18,1068809.62,9,2.5312673469459144,2.1954452583448045,1.716638834000322,1.8729299828283767,0,1,4887414650.170692,9.689079186304989,OTHER,0.4755182491428391,-0.5858173089897694,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,87.93964138945617,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,45.84000015258789,133,8.697485827128292,-41.83281552345084,108790458.0,8124762.251851851,2918040.555,-1.724057724642185,17,-14.693788651185043,9,-48.751262344790014,1.579668756735189,6,1.0,8586798.560123457,1.0,1.0,0.0,-0.0771635114245994
2026-08-20T15:14:52.296068+00:00,SATL,SATELLITE SERVICES INC,2026-08-18,64785.66,2,3.291302413137476,2.1954452583448045,2.312582384419316,1.8729299828283767,1,1,893228874.1129317,8.950962753433474,AERO_DEFENSE,-0.2076083105017461,-1.5185682523460535,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,81.84241550419979,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,5.215000152587891,31,5.747697268703393,66.86586920084076,8753782.24,1416146.1900000002,573179.0,17.18089293667942,4,-44.73366638021723,4,-45.903165115480725,0.8029138546904547,1,0.0,1466728.4130769228,1.0,0.0,0.2051282051282051,1.3407672148258776
2026-08-21T15:12:50.826967+00:00,ACN,ACCENTURE FEDERAL SERVICES LLC,2026-08-19,29427361.37,5,0.8652231134634814,2.1954452583448045,1.1292427014217556,1.8729299828283767,0,0,105823144427.37212,11.024580662007676,TECH_SERVICES,0.6095134197535685,-0.0863931651852807,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,18.85004327378041,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,186.38949584960932,179,3.1104575072927343,-19.143869723934426,186403763.58,13349945.132304523,5998816.99,-3.188426913707525,68,-5.20414151468761,17,-38.832229775971015,0.8086139574411247,4,0.0,14259139.2081893,0.971444341042331,0.0,0.3868312757201646,0.0375678897993281
2026-08-21T15:12:50.834076+00:00,BA,THE BOEING COMPANY,2026-08-19,0.0,1,2.832604242805839,2.1954452583448045,1.8957297793791608,1.8729299828283767,1,1,176299934731.5857,11.246252151518169,AERO_DEFENSE,0.5774917998372255,0.293069968577047,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,30.870593659704813,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,213.3650054931641,189,2.710119520066981,-14.476525774658745,5313517703.570001,131500620.82091787,37147405.91,-0.097338756526135,6,-2.024895591806164,5,-11.536782487424135,1.1415747046478824,1,1.0,139310527.5032367,0.9788109728772229,0.0,0.0,-0.373299198386523
2026-08-21T15:12:50.841070+00:00,BAH,BOOZ ALLEN HAMILTON INC,2026-08-19,1471076.43,2,1.116782790080849,2.1954452583448045,1.6681992501721528,1.8729299828283767,0,0,9112789811.436424,9.959651353288304,AERO_DEFENSE,0.5910646070264991,-0.143810211473383,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,33.05395989068057,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,77.62999725341797,195,3.141465644784124,-8.912056287486212,184249555.49,25209079.384367816,13584645.55,-2.644339104587307,68,-2.8633449001093103,20,-29.578881639157206,1.1010910764171198,1,1.0,27467930.30597701,0.8321294352192905,0.0,0.1417624521072797,-0.1680715860978621
2026-08-21T15:12:50.847924+00:00,CACI,"CACI, INC. - FEDERAL",2026-08-19,8795695.9,2,1.8718482386023545,2.1954452583448045,1.7333886121676223,1.8729299828283767,0,0,14498623502.386047,10.161326772324976,OTHER,0.6093451830449379,0.0122405466178969,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,52.10153191648172,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,646.75,181,5.202310036840225,-0.1166210577728801,231289594.02,19692046.33527196,11565094.32,0.7454793763660338,42,30.274808126279822,15,-3.5319402022772284,1.407534797295091,1,1.0,21871245.822970714,0.9117735711033848,1.0,0.1255230125523012,-0.0560333987223993
2026-08-21T15:12:50.854642+00:00,DE,"JOHN DEERE SHARED SERVICES, LLC",2026-08-19,440745.56,1,2.0915515203851456,2.1954452583448045,2.203644688090385,1.8729299828283767,1,0,158917552937.677,11.201171869032168,OTHER,-1.1712121371045845,-1.0194057547359847,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,19.77088921408732,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,625.8599853515625,3,1.9950932970770552,-16.380893843669796,7640515.05,1627621.221666667,1075233.725,0.9500659742000042,3,7.488342346000486,2,-10.644346994511976,0.9980450219171254,1,0.0,1992716.1483333337,0.9999613741353732,0.0,0.1666666666666666,-0.6171226633207905
2026-08-21T15:12:50.861526+00:00,GD,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2026-08-19,803645.9700000001,6,0.9177811505823794,2.1954452583448045,1.7607870885431225,1.8729299828283767,0,0,106458848061.03012,11.02718176257462,AERO_DEFENSE,0.5865873046717551,0.0147663484981386,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,5.545725589025537,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,384.5650024414063,193,1.175516664261016,4.402484247383988,498096728.9800001,40850541.74793651,19571534.21,1.79069020134475,83,13.085595812932072,16,-0.6288330496499239,0.8109686653904404,5,0.0,46439482.4170635,0.7957107671410367,0.0,0.0555555555555555,0.3854597649630031
2026-08-21T15:12:50.868281+00:00,GE,GENERAL ELECTRIC COMPANY,2026-08-19,1789182.0,3,1.951369823459728,2.1954452583448045,1.805152537217908,1.8729299828283767,0,0,389179319201.50256,11.590149754013318,INDUSTRIAL,0.6870793864421032,0.0827221957323471,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,11.673041318549645,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,348.010009765625,141,1.6338106912775288,-1.6208977828185525,497571308.76,15645298.052482763,2896923.18,2.284991441050256,3,20.859841848415297,3,-1.6079966589328087,0.8782495500536993,2,0.0,17894866.04862069,1.0,0.0,0.0275862068965517,0.6987667608422399
2026-08-21T15:12:50.875103+00:00,HON,"NATIONAL TECHNOLOGY & ENGINEERING SOLUTIONS OF SANDIA, LLC",2026-08-19,0.0,2,2.543446224169316,2.1954452583448045,1.954116084720368,1.8729299828283767,1,1,72170411804.99313,10.858359183392908,INDUSTRIAL,0.6416639947426803,-0.0432368228636406,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,29.65850912830379,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,BUY,0,218.6849975585937,127,2.293972268715528,-20.45004164825088,1028199720.31,24799480.1528777,2167594.1,0.820252023590799,8,-6.288904970517296,4,-11.719966030129925,0.9804968408494588,1,0.0,26130911.2205036,1.0,0.0,0.0647482014388489,0.1018384037861586
2026-08-21T15:12:50.881962+00:00,IBM,INTERNATIONAL BUSINESS MACHINES CORPORATION,2026-08-19,141013.55,1,1.1106992440144194,2.1954452583448045,1.5990234249927875,1.8729299828283767,0,0,219206406796.2004,11.3408532432228,TECH_SERVICES,0.5058795014290549,-0.4952032382875284,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,9.831998866024646,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,236.7550048828125,141,2.028392632838329,-11.929028714029789,138489915.85,6173747.552067039,2340213.8200000003,0.1850056685799433,17,-10.96074310692904,12,-28.82208542678617,0.4450292996904953,1,0.0,6653188.521005587,0.914644400647412,0.0,0.0055865921787709,0.4088181611272556
2026-08-21T15:12:50.888742+00:00,LDOS,LEIDOS BIOMEDICAL RESEARCH INC,2026-08-19,2374079.06,8,1.2932717898300123,2.1954452583448045,1.7999324522172162,1.8729299828283767,0,0,18005621611.15944,10.255408119188916,AERO_DEFENSE,0.5728716022004803,-0.0873211610033282,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,30.37398684560976,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,142.89999389648438,187,3.005655551072571,-26.344464048724912,692696416.59,30120673.449277107,15471675.989999998,-3.2425804652702075,62,13.428541571252527,17,-27.501028528639672,1.1770645020095554,4,1.0,31973771.51056225,0.6673956606136457,0.0,0.0200803212851405,-0.6879656877939344
2026-08-21T15:12:50.895482+00:00,NOC,NORTHROP GRUMMAN SYSTEMS CORPORATION,2026-08-19,1695682.22,4,1.9324878804465504,2.1954452583448045,2.2709321660054016,1.8729299828283767,1,0,83695013218.64136,10.922699582292598,AERO_DEFENSE,0.5774917998372255,-0.0409801025999261,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,17.752258836593377,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,555.22998046875,189,1.474436987207324,-27.21279438106754,1712567795.2,55112105.77776745,17213866.09,-0.2264014802457907,7,3.683760609453146,6,-22.9534529651818,0.7949337190103585,3,0.0,58119077.0775814,0.3713050131283566,0.0,0.0697674418604651,0.0088953002322922
2026-08-21T15:12:50.902195+00:00,PLTR,PALANTIR TECHNOLOGIES INC.,2026-08-19,0.0,2,3.404515357987503,2.1954452583448045,1.4428140146185768,1.8729299828283767,0,1,412220635525.3845,11.615129728516674,AERO_DEFENSE,0.2695129442179163,-0.4608535963456255,1,RECON_MD14_PRIMARY_MD11_SECONDARY_V1,RECON_LIVE_V4.7_MD14_MD11_STRICT_AWARD_RECIPIENT_MATCH,66.72608415183046,C616_OLS_MD11_LNMCAP_PREVOL_R2_0.38,PASS,0,177.35000610351562,93,7.625564354746178,16.52608983466528,226999481.7,17534209.702830188,6546436.0,0.2040868942292533,3,21.237673758837406,3,-17.20243298078592,1.4262585982558271,1,1.0,18064087.29301887,1.0,1.0,0.0377358490566037,-0.1934505082638815
