Date,Close,Volume
2024-05-09,9.680000305175781,62100
2024-05-10,9.680000305175781,53563
2024-05-13,9.279999732971191,76375
2024-05-14,9.359999656677246,47300
2024-05-15,9.4399995803833,63638
2024-05-16,9.520000457763672,57388
2024-05-17,9.760000228881836,112175
2024-05-20,9.119999885559082,100175
2024-05-21,9.279999732971191,82388
2024-05-22,9.119999885559082,45800
2024-05-23,9.039999961853027,68600
2024-05-24,9.039999961853027,51563
2024-05-28,8.960000038146973,58163
2024-05-29,8.720000267028809,63450
2024-05-30,8.640000343322754,48425
2024-05-31,8.720000267028809,64025
2024-06-03,8.640000343322754,44113
2024-06-04,8.800000190734863,74513
2024-06-05,8.800000190734863,62825
2024-06-06,8.640000343322754,67038
2024-06-07,8.319999694824219,91800
2024-06-10,8.5600004196167,113650
2024-06-11,8.319999694824219,64938
2024-06-12,8.239999771118164,65013
2024-06-13,7.97599983215332,132450
2024-06-14,7.4720001220703125,190863
2024-06-17,7.239999771118164,178613
2024-06-18,7.464000225067139,79500
2024-06-20,8.15999984741211,103600
2024-06-21,7.992000102996826,126600
2024-06-24,8.5600004196167,72725
2024-06-25,8.399999618530273,68825
2024-06-26,8.15999984741211,52613
2024-06-27,8.399999618530273,43663
2024-06-28,8.5600004196167,180400
2024-07-01,8.319999694824219,60350
2024-07-02,8.239999771118164,57688
2024-07-03,8.239999771118164,9750
2024-07-05,8.319999694824219,30538
2024-07-08,8.239999771118164,63650
2024-07-09,8.079999923706055,51563
2024-07-10,8.079999923706055,52238
2024-07-11,8.479999542236328,54363
2024-07-12,8.640000343322754,95488
2024-07-15,8.880000114440918,72763
2024-07-16,9.4399995803833,89663
2024-07-17,9.199999809265137,67538
2024-07-18,8.880000114440918,40600
2024-07-19,8.880000114440918,24063
2024-07-22,8.880000114440918,46713
2024-07-23,9.039999961853027,48638
2024-07-24,8.800000190734863,44050
2024-07-25,8.880000114440918,63538
2024-07-26,9.359999656677246,61413
2024-07-29,9.119999885559082,36950
2024-07-30,8.800000190734863,48563
2024-07-31,8.960000038146973,48275
2024-08-01,8.15999984741211,55675
2024-08-02,8.079999923706055,70275
2024-08-05,7.671999931335449,106725
2024-08-06,8.319999694824219,60563
2024-08-07,7.464000225067139,142788
2024-08-08,8.479999542236328,53863
2024-08-09,8.319999694824219,61713
2024-08-12,8.0,53075
2024-08-13,8.239999771118164,24150
2024-08-14,7.840000152587891,36100
2024-08-15,8.479999542236328,72025
2024-08-16,8.720000267028809,68775
2024-08-19,8.960000038146973,101388
2024-08-20,9.600000381469727,170088
2024-08-21,9.760000228881836,100525
2024-08-22,9.520000457763672,70300
2024-08-23,10.479999542236328,165013
2024-08-26,9.84000015258789,109188
2024-08-27,9.680000305175781,36438
2024-08-28,9.600000381469727,78688
2024-08-29,9.359999656677246,80050
2024-08-30,8.880000114440918,91938
2024-09-03,8.880000114440918,52250
2024-09-04,8.880000114440918,50475
2024-09-05,7.064000129699707,510438
2024-09-06,6.216000080108643,685388
2024-09-09,7.050000190734863,462600
2024-09-10,7.190000057220459,341300
2024-09-11,6.590000152587891,122400
2024-09-12,6.079999923706055,359400
2024-09-13,6.050000190734863,541900
2024-09-16,5.760000228881836,292800
2024-09-17,5.619999885559082,301200
2024-09-18,5.860000133514404,498900
2024-09-19,6.090000152587891,256300
2024-09-20,5.699999809265137,525300
2024-09-23,5.380000114440918,450800
2024-09-24,5.039999961853027,501500
2024-09-25,4.059999942779541,3245400
2024-09-26,4.639999866485596,1607800
2024-09-27,4.460000038146973,752300
2024-09-30,4.739999771118164,867400
2024-10-01,4.510000228881836,1008000
2024-10-02,4.989999771118164,1052900
2024-10-03,4.989999771118164,3358400
2024-10-04,5.429999828338623,2504300
2024-10-07,5.579999923706055,1340000
2024-10-08,5.760000228881836,1409800
2024-10-09,6.300000190734863,1245800
2024-10-10,6.230000019073486,836000
2024-10-11,6.260000228881836,1036700
2024-10-14,6.260000228881836,744700
2024-10-15,6.099999904632568,474600
2024-10-16,6.130000114440918,437400
2024-10-17,6.070000171661377,296900
2024-10-18,6.110000133514404,438900
2024-10-21,6.409999847412109,848800
2024-10-22,6.340000152587891,741300
2024-10-23,6.119999885559082,644500
2024-10-24,6.489999771118164,1287600
2024-10-25,6.369999885559082,703500
2024-10-28,6.889999866485596,953200
2024-10-29,7.139999866485596,1913600
2024-10-30,6.820000171661377,919200
2024-10-31,6.320000171661377,864900
2024-11-01,6.889999866485596,1017500
2024-11-04,6.869999885559082,783600
2024-11-05,7.199999809265137,702000
2024-11-06,7.570000171661377,1048000
2024-11-07,7.650000095367432,1700900
2024-11-08,8.050000190734863,1057300
2024-11-11,7.579999923706055,1405200
2024-11-12,7.090000152587891,972000
2024-11-13,7.400000095367432,1172500
2024-11-14,8.75,3175500
2024-11-15,8.420000076293945,1152600
2024-11-18,9.050000190734863,883700
