Date,Close,Volume
2024-05-09,177.2620849609375,253700
2024-05-10,175.2941436767578,447000
2024-05-13,174.9183807373047,302400
2024-05-14,175.25460815429688,572200
2024-05-15,176.7082977294922,562900
2024-05-16,176.3720703125,395800
2024-05-17,177.50930786132812,300200
2024-05-20,179.41790771484375,379300
2024-05-21,180.71517944335938,450800
2024-05-22,180.5468292236328,271900
2024-05-23,179.9823760986328,388900
2024-05-24,182.76504516601562,361000
2024-05-28,183.44833374023438,484000
2024-05-29,180.9924774169922,497700
2024-05-30,183.21067810058594,332800
2024-05-31,184.6861572265625,576400
2024-06-03,182.85418701171875,304600
2024-06-04,181.63612365722656,249200
2024-06-05,183.51763916015625,285500
2024-06-06,180.29925537109375,358100
2024-06-07,180.4379119873047,253300
2024-06-10,181.24993896484375,336900
2024-06-11,179.32879638671875,295500
2024-06-12,183.41864013671875,380700
2024-06-13,182.9036865234375,314800
2024-06-14,178.34840393066406,461300
2024-06-17,182.73532104492188,315700
2024-06-18,183.705810546875,352500
2024-06-20,182.43824768066406,339800
2024-06-21,181.378662109375,692500
2024-06-24,179.0316925048828,568200
2024-06-25,177.75424194335938,474000
2024-06-26,174.97158813476562,307600
2024-06-27,175.56573486328125,302700
2024-06-28,172.68406677246094,684200
2024-07-01,169.74295043945312,477000
2024-07-02,170.70352172851562,356400
2024-07-03,172.38697814941406,141900
2024-07-05,170.4262237548828,300800
2024-07-08,171.1590118408203,287600
2024-07-09,171.4263916015625,268600
2024-07-10,174.98147583007812,305600
2024-07-11,175.347900390625,239800
2024-07-12,174.98147583007812,204900
2024-07-15,177.27896118164062,222100
2024-07-16,185.40908813476562,380900
2024-07-17,177.6849365234375,694800
2024-07-18,176.29855346679688,359300
2024-07-19,174.82302856445312,391800
2024-07-22,178.0909423828125,307400
2024-07-23,182.04214477539062,274000
2024-07-24,175.44691467285156,387400
2024-07-25,177.59580993652344,494000
2024-07-26,181.34898376464844,484700
2024-07-29,181.40835571289062,593400
2024-07-30,150.2543487548828,3027800
2024-07-31,154.4729461669922,1279800
2024-08-01,153.40342712402344,916300
2024-08-02,150.87818908691406,697800
2024-08-05,151.33375549316406,648300
2024-08-06,152.45274353027344,537900
2024-08-07,151.49215698242188,510900
2024-08-08,156.07716369628906,339600
2024-08-09,155.3938751220703,319800
2024-08-12,154.7205047607422,338700
2024-08-13,154.52239990234375,387800
2024-08-14,152.90829467773438,363200
2024-08-15,154.6115264892578,341100
2024-08-16,154.14613342285156,288800
2024-08-19,153.95797729492188,268200
2024-08-20,152.2447967529297,218300
2024-08-21,157.04762268066406,392400
2024-08-22,157.84109497070312,308100
2024-08-23,161.19351196289062,435500
2024-08-26,161.3224334716797,250900
2024-08-27,164.783935546875,494200
2024-08-28,163.48463439941406,575100
2024-08-29,165.4683380126953,421300
2024-08-30,165.289794921875,523200
2024-09-03,158.0692138671875,460700
2024-09-04,160.72735595703125,551800
2024-09-05,160.4000244140625,467400
2024-09-06,158.10888671875,514600
2024-09-09,163.0184783935547,467300
2024-09-10,161.89768981933594,456900
2024-09-11,163.49456787109375,348700
2024-09-12,165.87498474121094,352500
2024-09-13,163.76235961914062,313900
2024-09-16,161.80844116210938,417500
2024-09-17,163.74252319335938,349300
2024-09-18,163.07797241210938,413200
2024-09-19,166.40066528320312,482200
2024-09-20,166.66844177246094,1116000
2024-09-23,168.42401123046875,239000
2024-09-24,167.89833068847656,201500
2024-09-25,167.9082489013672,208400
2024-09-26,169.03892517089844,231600
2024-09-27,169.11827087402344,255100
2024-09-30,170.11012268066406,267200
2024-10-01,167.95782470703125,342600
2024-10-02,170.05059814453125,304000
2024-10-03,164.91290283203125,430100
2024-10-04,166.2518768310547,535900
2024-10-07,164.35745239257812,363200
2024-10-08,159.8148651123047,665900
2024-10-09,160.6579132080078,367800
2024-10-10,158.40643310546875,451700
2024-10-11,162.40354919433594,278300
2024-10-14,164.0400848388672,284200
2024-10-15,162.8201141357422,327800
2024-10-16,164.2781219482422,232200
2024-10-17,164.08966064453125,334900
2024-10-18,163.6532440185547,183700
2024-10-21,164.1194305419922,269300
2024-10-22,162.96890258789062,281100
2024-10-23,163.0680694580078,214800
2024-10-24,160.20166015625,278600
2024-10-25,162.7010955810547,303700
2024-10-28,163.53424072265625,313000
2024-10-29,162.56222534179688,425600
2024-10-30,163.95082092285156,337400
2024-10-31,162.7506866455078,327500
2024-11-01,160.0032958984375,458400
2024-11-04,162.5424041748047,519900
2024-11-05,165.21046447753906,484400
2024-11-06,171.11187744140625,737000
2024-11-07,175.52557373046875,1035600
2024-11-08,176.99346923828125,499300
2024-11-11,175.1982421875,377000
2024-11-12,173.7997589111328,384500
2024-11-13,174.27586364746094,349100
