Date,Close,Volume
2024-05-09,143.36611938476562,1066600
2024-05-10,144.00079345703125,667500
2024-05-13,142.6436004638672,969800
2024-05-14,143.1415557861328,786600
2024-05-15,143.77621459960938,941500
2024-05-16,144.0789031982422,603000
2024-05-17,145.1627197265625,674500
2024-05-20,145.91456604003906,475700
2024-05-21,146.73475646972656,608400
2024-05-22,146.3832244873047,1007900
2024-05-23,146.23678588867188,763700
2024-05-24,147.58421325683594,691700
2024-05-28,144.09844970703125,745600
2024-05-29,142.2823486328125,673700
2024-05-30,141.8527069091797,731300
2024-05-31,143.5809326171875,1565200
2024-06-03,142.08705139160156,1024400
2024-06-04,141.11065673828125,1086800
2024-06-05,142.23350524902344,545600
2024-06-06,140.83721923828125,615100
2024-06-07,141.43284606933594,664400
2024-06-10,141.30592346191406,790700
2024-06-11,140.38807678222656,705400
2024-06-12,141.16920471191406,551300
2024-06-13,140.74935913085938,618800
2024-06-14,140.68081665039062,737300
2024-06-17,140.8374481201172,859200
2024-06-18,140.84725952148438,741100
2024-06-20,142.9423065185547,801300
2024-06-21,143.49053955078125,1852200
2024-06-24,145.438720703125,1216400
2024-06-25,145.17437744140625,656700
2024-06-26,143.31431579589844,1094800
2024-06-27,144.08770751953125,762800
2024-06-28,142.81503295898438,1835200
2024-07-01,142.50173950195312,633900
2024-07-02,142.7954559326172,517500
2024-07-03,143.55906677246094,297300
2024-07-05,142.4528045654297,411500
2024-07-08,142.50173950195312,425900
2024-07-09,142.0024871826172,550600
2024-07-10,145.7128448486328,1018500
2024-07-11,145.82052612304688,714200
2024-07-12,146.77015686035156,964900
2024-07-15,145.83033752441406,935300
2024-07-16,148.6204376220703,616300
2024-07-17,147.0834197998047,1243700
2024-07-18,147.63168334960938,704400
2024-07-19,146.7897491455078,862600
2024-07-22,149.78543090820312,861800
2024-07-23,151.68467712402344,658600
2024-07-24,146.94638061523438,1016400
2024-07-25,148.82601928710938,1088900
2024-07-26,146.68206787109375,1043800
2024-07-29,149.7560577392578,1209400
2024-07-30,142.91294860839844,1818800
2024-07-31,141.36611938476562,1831800
2024-08-01,141.7087860107422,1217100
2024-08-02,142.3353271484375,1063200
2024-08-05,139.66268920898438,1089000
2024-08-06,140.2794647216797,1059500
2024-08-07,140.1717529296875,877800
2024-08-08,141.34654235839844,832400
2024-08-09,141.1801300048828,1018800
2024-08-12,141.65003967285156,739600
2024-08-13,141.77732849121094,950500
2024-08-14,144.24436950683594,576400
2024-08-15,144.84152221679688,456200
2024-08-16,144.91006469726562,494200
2024-08-19,146.98553466796875,524100
2024-08-20,146.98553466796875,522900
2024-08-21,147.6708221435547,486800
2024-08-22,150.05955505371094,566800
2024-08-23,151.64552307128906,539600
2024-08-26,151.6161346435547,521600
2024-08-27,152.7811279296875,521600
2024-08-28,153.06504821777344,608800
2024-08-29,154.1321563720703,691500
2024-08-30,155.17965698242188,1072400
2024-09-03,152.52662658691406,872600
2024-09-04,152.8105010986328,1301000
2024-09-05,152.52662658691406,886500
2024-09-06,149.6385955810547,890500
2024-09-09,150.23577880859375,807800
2024-09-10,150.82318115234375,689600
2024-09-11,149.2371826171875,774100
