ticker,award_date,award_abs,preaward_close,shares_known_at_award,market_cap_before,sec_cik,revenue_concept,ltm_revenue_before,ltm_revenue_method,ltm_revenue_source,award_to_market_cap,log10_award_to_market_cap,log10_market_cap_before,award_to_ltm_revenue
BAH,2025-12-18,412214.29,85.25276184082031,123248687.0,10507290960.004807,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),3.923126251752825e-05,-4.406367715434748,10.021490758580452,3.515986779256226e-05
BAH,2025-12-19,88629.0,84.72085571289062,123248687.0,10441734228.130219,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),8.487957849112066e-06,-5.071196785791859,10.01877263498412,7.559621289662232e-06
BAH,2025-12-22,57313508.4,83.98210144042969,123248687.0,10350683734.033768,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.005537171250972455,-2.2567120446292526,10.01496903888571,0.0048885626407369496
BAH,2025-12-30,800026.0,83.84420013427734,123248687.0,10333687579.114906,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),7.741921689377445e-05,-4.1111512259443765,10.014255327277626,6.823831456840669e-05
BAH,2026-01-06,94852.3,88.00093841552734,123248687.0,10846000114.481606,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),8.745371473245053e-06,-5.058221738460421,10.035269604683497,8.090438416922553e-06
BAH,2026-01-12,649832.93,94.73841857910156,123248687.0,11676385698.330673,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),5.56536026463141e-05,-4.254506717065623,10.067308432315471,5.542757847151143e-05
BAH,2026-01-13,2673000.0,95.31957244873047,123248687.0,11748012149.707405,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0002275278545797702,-3.6429654282386035,10.06996438699514,0.00022799385875127943
BAH,2026-01-14,4636.97,93.88145446777344,123248687.0,11570765996.80336,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),4.007487491563696e-07,-6.397127824520503,10.063362110652106,3.9551091777550326e-07
BAH,2026-01-15,1904993.87,94.90586853027344,123248687.0,11697023684.95082,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.00016286141853768586,-3.788181786782489,10.068075369298349,0.00016248668287273968
BAH,2026-01-16,7294841.0,95.65447998046875,123248687.0,11789289063.26056,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0006187685246206414,-3.2084717860056955,10.07148761635783,0.0006222143466393722
BAH,2026-01-20,15783525.03,95.94013977050781,123248687.0,11824496257.31157,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0013348158506321485,-2.874578644839237,10.072782648155739,0.0013462576791197544
BAH,2026-01-21,6226976.42,92.05918884277344,123248687.0,11346174151.156876,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0005488172785859352,-3.2605722240571353,10.054849445217226,0.0005311307079495053
BAH,2026-01-22,6513143.92,94.13755798339844,123248687.0,11602330418.840225,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11724000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2025-10-24)-PY_YTD(2025-10-24),0.0005613651469039146,-3.250754554610704,10.064545229433222,0.0005555393995223474
BAH,2026-01-23,907028.32,94.32471466064453,123248687.0,11625397233.57409,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),7.802127546923788e-05,-4.107786954245657,10.065407801424515,7.763659334075152e-05
BAH,2026-01-27,744156.0,92.52214813232422,120594389.0,11157651922.98513,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),6.669467779927909e-05,-4.1759088211753035,10.047572808921926,6.36956261234272e-05
BAH,2026-01-28,18763003.06,88.21764373779297,120594389.0,10638552845.57882,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0017636800166666979,-2.753580205826386,10.026882555221789,0.0016060089925532825
BAH,2026-01-29,5690346.07,89.73455810546875,120594389.0,10821484206.914001,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0005258378574691591,-3.279148150260659,10.034286829963458,0.00048706206197038436
BAH,2026-01-30,24324201.86,87.40008544921875,120594389.0,10539959903.296326,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.002307807817408557,-2.6368003598638405,10.022838958712365,0.0020820167645296582
BAH,2026-02-02,37898.0,87.0947265625,120594389.0,10503135334.926758,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),3.6082558961204014e-06,-5.442702670040258,10.021318961489001,3.243858597962852e-06
BAH,2026-02-04,3985819.83,81.75596618652344,120594389.0,9859310789.368454,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.00040426962037732,-3.3933288933391257,9.993846556844272,0.00034116407001626294
BAH,2026-02-05,272017.28,83.76538848876953,120594389.0,10101635844.150795,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),2.6928042566245115e-05,-4.5697952148608705,10.00439170849167,2.328317041855688e-05
BAH,2026-02-06,317195.56,83.25318145751953,120594389.0,10039866550.175697,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),3.159360320326659e-05,-4.50040084063306,10.001727940208653,2.715018060429684e-05
BAH,2026-02-09,360000.0,87.67588806152344,120594389.0,10573220150.811813,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),3.4048283764559576e-05,-4.467904774217163,10.02420727498445,3.081400325258923e-05
BAH,2026-02-10,679195.42,88.77909851074219,120594389.0,10706261140.873764,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),6.34390858828397e-05,-4.197643083554556,10.02963783223416,5.813536078062142e-05
BAH,2026-02-11,254369.99,88.60179901123047,120594389.0,10684879816.060143,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),2.380653731057074e-05,-4.623303768655308,10.028769641566495,2.177266027561414e-05
BAH,2026-02-12,573432.64,78.59407806396484,120594389.0,9478004823.142143,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),6.050140833436461e-05,-4.218234515847953,9.976716925366071,4.9082653428057866e-05
BAH,2026-02-13,723568.14,76.76195526123047,120594389.0,9257061093.173424,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),7.816391538493702e-05,-4.106993694075836,9.966473129921415,6.19334194984165e-05
BAH,2026-02-17,173578.86000000002,78.72716522216797,120594389.0,9494054387.669395,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),1.828290137303608e-05,-4.737954883530334,9.977451715290183,1.485738765727981e-05
BAH,2026-02-18,5373290.44,75.84883117675781,120594389.0,9146943452.12526,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.000587441090909066,-3.231035678291751,9.961275994215045,0.0004599238585979629
BAH,2026-02-19,91106.85,77.70486450195312,120594389.0,9370770656.940826,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),9.722450088191858e-06,-5.012224277697448,9.971775308955424,7.798241033980998e-06
BAH,2026-02-20,15134860.64,79.342529296875,120594389.0,9568263842.27124,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0015817771007877437,-2.8008547159826143,9.980833142361586,0.0012954601249679021
BAH,2026-02-23,1697141.6,76.6329345703125,120594389.0,9241501921.783813,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.00018364348288448057,-3.736024479230089,9.965742558161272,0.00014526590772917915
BAH,2026-02-24,4204758.62,73.7049789428711,120594389.0,8888406901.873405,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0004730609957914691,-3.325082858357788,9.94882392793026,0.00035990401609175724
BAH,2026-02-26,22020399.44,74.54862976074219,120594389.0,8990146456.78392,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0024493927374657524,-2.610941574189567,9.953766766800525,0.001884824055465206
BAH,2026-02-27,6798105.78,79.17379760742188,120594389.0,9547915747.276703,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0007119989283461142,-3.1475206600340977,9.979908578050024,0.0005818801489343491
BAH,2026-02-28,5996467.38,78.24082946777344,120594389.0,9435405024.519333,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0006355283492777754,-3.1968650719230367,9.974760547440896,0.0005132643481982368
BAH,2026-03-05,139120.0,77.76441192626953,120594389.0,9377951742.192787,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),1.4834795894084059e-05,-4.828718424586965,9.97210799358162,1.190790036805615e-05
BAH,2026-03-09,230645.44,81.2779541015625,120594389.0,9801665214.047974,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),2.3531250554184773e-05,-4.628354991891131,9.99129986465543,1.9741970384319095e-05
BAH,2026-03-10,222675.85,80.8213882446289,120594389.0,9746605933.492805,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),2.2846501799647666e-05,-4.641180288610128,9.988853407393337,1.905981768381409e-05
BAH,2026-03-12,1920057.22,75.37242889404297,120594389.0,9089492009.923058,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0002112392219393406,-3.6752254408241094,9.95853961221514,0.000164346248395104
BAH,2026-03-13,14468891.0,76.53368377685547,120594389.0,9229532832.989098,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0015676731706597193,-2.804744474160421,9.965179719098542,0.0012384568175982196
BAH,2026-03-18,4225774.71,76.54360961914062,120594389.0,9230729833.874786,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.00045779421411428585,-3.3393297005083906,9.96523604016933,0.0003617028768295814
BAH,2026-03-19,243288.55,78.07209777832031,120594389.0,9415056929.524796,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),2.584036950823615e-05,-4.587701280373524,9.973822950386005,2.0824150475049216e-05
BAH,2026-03-20,6012089.22,80.22587585449219,120594389.0,9674790480.662338,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0006214180278132918,-3.206616151682486,9.985641568618341,0.0005146014910553796
BAH,2026-03-24,1118062.27,79.30282592773438,120594389.0,9563475838.728485,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.00011690961412505146,-3.9321497729290757,9.98061576499852,9.569992895660361e-05
BAH,2026-03-26,10602612.46,79.52118682861328,120594389.0,9589808938.151466,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0011056124817898367,-2.9563970669833974,9.981809954622895,0.0009075248189677309
BAH,2026-03-27,137224.65,79.7296142578125,120594389.0,9614944116.626587,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),1.4272017427818957e-05,-4.845514632642771,9.982946764402763,1.1745668920653942e-05
BAH,2026-03-31,23370777.39,78.35992431640625,120594389.0,9449767195.023254,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.002473159063887657,-2.606747950623282,9.975421109338662,0.002000408918086108
BAH,2026-04-01,6569812.42,77.4468002319336,120594389.0,9339649553.97509,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0007034324341649192,-3.1527776109208343,9.970330580766477,0.0005623395035521698
BAH,2026-04-02,390371.92,79.76931762695312,120594389.0,9619732120.169342,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),4.0580331668646094e-05,-4.3916844077394845,9.983162978446119,3.341367114610973e-05
BAH,2026-04-03,20235882.0,82.50868225097656,120594389.0,9950084123.251663,1443646,RevenueFromContractWithCustomerExcludingAssessedTax,11683000000.0,ttm_from_filed_statements,10K(2025-05-23)+YTD(2026-01-23)-PY_YTD(2026-01-23),0.0020337397904719385,-2.6917046142408645,9.99782675251553,0.001732079260463922
CACI,2025-08-14,547298.08,503.8999938964844,21993400.0,11082474125.76294,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,4.938410627350081e-05,-4.306412801447854,10.044636726025828,6.343408025013027e-05
CACI,2025-08-18,4589338.48,488.7099914550781,21993400.0,10748394326.068115,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.00042697898316490523,-3.369593501368753,10.031343591003969,0.0005319230526723772
CACI,2025-08-19,14537227.91,486.2200012207031,21993400.0,10693630974.847412,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0013594286116842022,-2.866643593788626,10.029125193009813,0.001684924021398675
CACI,2025-08-20,2236008.0,486.8500061035156,21993400.0,10707486924.23706,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0002088265916943272,-3.680214199679419,10.029687552717437,0.0002591624493035556
CACI,2025-08-22,6015150.0,486.0199890136719,21993400.0,10689232026.373291,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0005627298560980772,-3.249700042381692,10.028946504208848,0.0006971804246354585
CACI,2025-08-25,123536.15,481.4200134277344,21993400.0,10588062923.321533,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,1.1667492996088658e-05,-4.933022451146553,10.024816513586066,1.4318343767791276e-05
CACI,2025-08-26,165855.26,484.80999755859375,21993400.0,10662620200.305176,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,1.555483144708212e-05,-4.808134690566127,10.027863940028805,1.922330126344719e-05
CACI,2025-08-29,1727302.19,479.7099914550781,21993400.0,10550453726.068115,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0001637182849996463,-3.7859028133737698,10.023271137026176,0.00020020137058892254
CACI,2025-09-03,1294758.71,482.94000244140625,21993400.0,10621492649.694824,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0001218998828791922,-3.9139967116494194,10.026185552901207,0.00015006781663603707
CACI,2025-09-05,26161.0,460.1000061035156,21993400.0,10119163474.23706,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,2.5852927533589848e-06,-5.587490271150507,10.00514461195646,3.0321666274138185e-06
CACI,2025-09-08,24689390.79,474.45001220703125,21993400.0,10434768898.474121,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.002366069726145093,-2.6259724612153303,10.018482835075757,0.002861601116341733
CACI,2025-09-10,11109655.83,479.6199951171875,22012500.0,10557635142.51709,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0010522863955830263,-2.9778660443135854,10.023566649298822,0.0012876544340728322
CACI,2025-09-11,1558622.8,486.239990234375,21993800.0,10694265097.216797,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.00014574379686974794,-3.8364099205659894,10.029150945505059,0.00018065074113704683
CACI,2025-09-12,16648.92,493.1199951171875,21993800.0,10845582548.608398,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,1.5350876659120749e-06,-5.813866817753758,10.035252884229541,1.9296777495693e-06
CACI,2025-09-15,593380.38,495.9599914550781,21993800.0,10908044860.064697,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,5.439841764608223e-05,-4.264413732977732,10.037746915338394,6.87752068192397e-05
CACI,2025-09-16,1316894.8,495.05999755859375,21993800.0,10888250574.3042,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.00012094640833375151,-3.9174070240693037,10.036958106848605,0.00015263347977427448
CACI,2025-09-17,2000837.29,491.3699951171875,21993800.0,10807093398.608398,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0001851411120641969,-3.732497131976002,10.033708904805962,0.0002319052046031537
CACI,2025-09-19,7063243.47,496.5,21993796.0,10919919714.0,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0006468219231451393,-3.1892152686982187,10.038219445338045,0.0008186587336505705
CACI,2025-09-22,6559890.91,498.80999755859375,21993796.0,10970725329.064209,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0005979450504171497,-3.223338724702416,10.040235341886161,0.0007603181184502605
CACI,2025-09-23,1400952.0,501.7699890136719,21993796.0,11035826777.28894,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.00012694581278523454,-3.8963816194397864,10.04280487500233,0.00016237605217723496
CACI,2025-09-24,10099999.26,492.95001220703125,21993796.0,10841842006.678955,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.000931575949343114,-3.0307817322481356,10.03510307421118,0.001170631118576364
CACI,2025-09-25,39901786.05,497.2300109863281,21993796.0,10935975426.71106,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.003648671882760463,-2.437865190050998,10.03885752569512,0.004624779788043891
CACI,2025-09-26,5654341.75,476.239990234375,22963160.0,10935975094.15039,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0005170404743354331,-3.2864754586613416,10.038857512488317,0.0006553612764933545
CACI,2025-09-29,640045.45,485.5899963378906,21993796.0,10679967319.096313,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,5.9929532635888013e-05,-4.222359109162289,10.028569923745174,7.418387880883986e-05
CACI,2025-09-30,11260279.89,488.05999755859375,21993796.0,10734292022.064209,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8627824000.0,latest_10k,2025-08-07,0.0010490007041782197,-2.9792242202710635,10.030773405917103,0.0013051123771184948
CACI,2025-10-27,13879.0,585.5499877929688,22079710.0,12928773920.97229,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),1.0734969986199782e-06,-5.969199165465835,10.11155734122968,1.5667335473787042e-06
CACI,2025-11-13,6212189.36,586.6500244140625,22079710.0,12953062410.55542,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.00047959232829278286,-3.3191277726264814,10.112372458052238,0.0007012641741466275
CACI,2025-11-14,1690000.0,587.2899780273438,22079710.0,12967192400.750122,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.0001303289060400027,-3.8849592501247234,10.112845954738397,0.00019077597053606242
CACI,2025-11-19,1600000.0,597.25,22079710.0,13187106797.5,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.0001213306318489304,-3.9160295407367913,10.120149523392715,0.0001806163034660946
CACI,2025-12-02,2422724.32,612.25,22079710.0,13518302447.5,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.00017921808817408468,-3.746618159865001,10.130922158767552,0.00027348969437237977
CACI,2025-12-05,6503271.600000001,605.5999755859375,22079710.0,13371471836.94458,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.00048635420837007997,-3.313047321869313,10.126179213954737,0.0007341230480175216
CACI,2025-12-09,127145.31,593.4299926757812,22079710.0,13102762143.583374,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),9.703702822863577e-06,-5.013062512261717,10.117362857279257,1.4352822434531669e-05
CACI,2025-12-15,3300000.0,572.4500122070312,22079710.0,12639530259.02771,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.0002610856521066512,-3.583216994060328,10.101730933938216,0.0003725211258988201
CACI,2025-12-18,1605927.18,560.75,22079710.0,12381197382.5,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.00012970693628306672,-3.887036798712271,10.092762647225806,0.00018128539430458095
CACI,2025-12-23,198172.26,550.0,22079710.0,12143840500.0,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),1.6318746940063978e-05,-4.787313192267738,10.084356054465044,2.2370713156701127e-05
CACI,2025-12-29,3460000.0,541.969970703125,22079710.0,11966539781.833496,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.0002891395560521727,-3.538892490134819,10.077968588927595,0.00039058275624542955
CACI,2026-01-02,632416.0,532.8099975585938,22079710.0,11764290231.194458,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),5.37572592627026e-05,-4.269562881275411,10.070565730239267,7.139040010800855e-05
CACI,2026-01-06,3237112.83,568.6300048828125,22079710.0,12555185605.111084,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.00025783074275558345,-3.5886653002755127,10.098823137334065,0.00036542209578579267
CACI,2026-01-08,973236.0,562.7899780273438,22079710.0,12426239505.750122,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),7.83210398889901e-05,-4.106121554924887,10.094339720033835,0.00010986393045008002
CACI,2026-01-09,3312407.67,584.0900268554688,22079710.0,12896538406.860962,16058,RevenueFromContractWithCustomerExcludingAssessedTax,8858558000.0,ttm_from_filed_statements,10K(2025-08-07)+YTD(2025-10-23)-PY_YTD(2025-10-23),0.0002568447102237759,-3.5903293742428612,10.110473155838786,0.00037392176808008704
