ticker,award_date,company,peak_pct,peak_class,MD4,MTS_signal_score
ACN,2026-02-25,ACCENTURE FEDERAL SERVICES LLC,12.271551426189852,10-20%,4.498920339781093,0.8702908694802357
ACN,2026-02-26,ACCENTURE FEDERAL SERVICES LLC,3.67441773145245,<10%,2.401516547572196,1.028603637228452
ACN,2026-02-27,ACCENTURE FEDERAL SERVICES LLC,3.008812686830864,<10%,2.3556418961598484,0.8409167767941765
ACN,2026-03-02,ACCENTURE FEDERAL SERVICES LLC,4.404416402783529,<10%,2.676454949020999,0.9196896276466399
ACN,2026-03-06,ACCENTURE FEDERAL SERVICES LLC,0.0,<10%,2.639088218540664,0.8561787923707398
ACN,2026-03-09,ACCENTURE FEDERAL SERVICES LLC,0.0,<10%,2.2963690653307105,0.8929256358741786
ACN,2026-03-11,ACCENTURE FEDERAL SERVICES LLC,1.0274089602750005,<10%,1.9264919382840184,0.8952008867545214
ACN,2026-03-12,ACCENTURE FEDERAL SERVICES LLC,3.825562782634484,<10%,2.061603014456238,0.9329553188276936
ACN,2026-03-13,ACCENTURE FEDERAL SERVICES LLC,3.508777626132797,<10%,2.004721794550896,0.9633284856183667
ACN,2026-03-17,ACCENTURE FEDERAL SERVICES LLC,2.461503197503645,<10%,1.6019701678036793,0.9980695957777208
ACN,2026-03-18,ACCENTURE FEDERAL SERVICES LLC,4.304385391673082,<10%,1.7251594931735983,1.2218362985791302
ACN,2026-03-20,ACCENTURE FEDERAL SERVICES LLC,0.6700245243740133,<10%,1.318696251900289,0.918536550517005
ACN,2026-03-24,ACCENTURE FEDERAL SERVICES LLC,4.025010168779608,<10%,1.2647845519323422,1.0578725541779936
ACN,2026-03-25,ACCENTURE FEDERAL SERVICES LLC,4.701243444207792,<10%,1.3970282268051786,0.9485283606086992
ACN,2026-03-30,ACCENTURE FEDERAL SERVICES LLC,1.9134367049321368,<10%,1.069197199615037,0.9341551252496586
ACN,2026-03-31,ACCENTURE FEDERAL SERVICES LLC,1.5331009248900962,<10%,1.246421487891498,1.0057575096895568
ACN,2026-04-01,ACCENTURE FEDERAL SERVICES LLC,2.1668556880228618,<10%,1.4046783844356818,0.9188752596095086
ACN,2026-04-02,ACCENTURE FEDERAL SERVICES LLC,0.0,<10%,2.0091138185548734,0.9562157265828358
AVAV,2025-09-11,"AEROVIRONMENT, INC",69.48430201814067,>50%,11.09271420666311,2.4761930630460536
AVAV,2026-02-04,"AEROVIRONMENT, INC",9.471444535929962,<10%,2.439887857744611,3.755223621085514
AVAV,2026-03-23,"AEROVIRONMENT, INC",3.936585518494408,<10%,2.9578385578559345,2.4464477599444945
AVAV,2026-04-02,"AEROVIRONMENT, INC",16.288782100172504,10-20%,1.994237301171533,2.392522962805035
BA,2025-08-13,THE BOEING COMPANY,1.718305630340944,<10%,0.4392232350709423,2.0820899856031025
BA,2025-08-18,BELL BOEING JOINT PROJECT OFFICE,2.138462691962606,<10%,0.8559429807033335,1.339463721792811
BA,2025-08-19,THE BOEING COMPANY,5.502224392361121,<10%,1.2926485011217044,1.2732506609985785
BA,2025-08-20,THE BOEING COMPANY,5.212308314924319,<10%,1.3432963858264455,1.1547784960842262
BA,2025-08-21,THE BOEING COMPANY,5.756035722397179,<10%,1.712704837331717,1.052581899008713
BA,2025-08-22,THE BOEING COMPANY,3.1548800276689937,<10%,1.057599283761953,0.9884458019328425
BA,2025-08-25,THE BOEING COMPANY,4.6326133873261455,<10%,1.658338293250598,1.1012734017571602
BA,2025-08-26,THE BOEING COMPANY,1.085893212909128,<10%,0.883255869947668,1.0059225744244658
BA,2025-08-27,THE BOEING COMPANY,0.7469696129777326,<10%,0.9443606014868136,1.067670148710215
BA,2025-08-29,THE BOEING COMPANY,1.1505080498112277,<10%,1.1322610991037327,1.2024798297498054
BA,2025-09-02,THE BOEING COMPANY,0.0,<10%,1.6978009439255417,1.1336078627727406
BA,2025-09-03,THE BOEING COMPANY,3.1973459504522017,<10%,1.5048188818837591,0.9489368551149187
BA,2025-09-04,BELL BOEING JOINT PROJECT OFFICE,5.980499697403174,<10%,1.662974049516168,1.0711702590796386
BA,2025-09-05,THE BOEING COMPANY,6.506686294888109,<10%,1.889043485483228,0.9373832377278286
BA,2025-09-08,"BOEING AEROSPACE OPERATIONS, INC.",7.26997565134615,<10%,2.469403294164118,0.9818804277704105
BA,2025-09-09,THE BOEING COMPANY,7.938306414056329,<10%,2.878246777577752,0.8816289760016285
BA,2025-09-10,THE BOEING COMPANY,9.440926214917011,<10%,3.247194188522609,0.7854978007157919
BA,2025-09-11,THE BOEING COMPANY,13.673349279492331,10-20%,3.0512846051942826,0.8816209508656341
BA,2025-09-12,THE BOEING COMPANY,16.42585941450456,10-20%,3.073380451039039,0.9286062304830948
BA,2025-09-15,THE BOEING COMPANY,16.871376081800406,10-20%,3.184203821129172,0.9082072845363242
BA,2025-09-16,THE BOEING COMPANY,17.268155932586836,10-20%,3.2935385109664908,0.9976100108919863
BA,2025-09-17,THE BOEING COMPANY,17.481241280387483,10-20%,3.3755653346563745,1.0637467580549922
BA,2025-09-18,THE BOEING COMPANY,16.920147275684272,10-20%,3.4496245389288207,1.2796594340517524
BA,2025-09-19,THE BOEING COMPANY,16.925574325553015,10-20%,3.497474034895016,1.2006092990921844
BA,2025-09-22,THE BOEING COMPANY,18.88820701131621,10-20%,3.462404281836,1.2394804864369942
BA,2025-09-23,THE BOEING COMPANY,16.552647760363225,10-20%,3.3762269348319243,1.3049472839718759
BA,2025-09-24,THE BOEING COMPANY,17.224540558654677,10-20%,3.3146902691270506,1.2352260509100879
BA,2025-09-25,THE BOEING COMPANY,18.086449369160928,10-20%,3.2689105720578944,1.4050790852906914
BA,2025-09-26,THE BOEING COMPANY,13.960950988224871,10-20%,3.28167239624615,1.6149461923919552
BA,2025-09-27,THE BOEING COMPANY,16.155330647510937,10-20%,3.218289316384217,1.6071709017787532
BA,2025-09-29,THE BOEING COMPANY,16.155330647510937,10-20%,3.218289316384217,1.5356474901526527
BA,2025-09-30,THE BOEING COMPANY,16.828055301533063,10-20%,3.1809929819940805,1.49434869542071
BA,2025-10-03,THE BOEING COMPANY,16.574198030014877,10-20%,3.0680548194992814,1.4803169522061568
BA,2025-10-22,THE BOEING COMPANY,16.418116330321396,10-20%,4.233174831197821,1.1890463346331115
BA,2025-10-23,THE BOEING COMPANY,15.787293451585382,10-20%,4.281781747104414,1.190747644954955
BA,2025-11-05,THE BOEING COMPANY,27.593361059927624,20-50%,4.544315654998918,1.5728588235808632
BA,2025-11-06,THE BOEING COMPANY,28.320607580908085,20-50%,4.64046404711402,1.5130950952821003
BA,2025-11-13,THE BOEING COMPANY,29.58679798729531,20-50%,4.6998346840752,1.4852282571663995
BA,2025-11-19,THE BOEING COMPANY,35.78352075404878,20-50%,4.8587092656413375,1.3966846028065132
BA,2025-11-25,THE BOEING COMPANY,38.20981721235543,20-50%,5.594191957866516,1.46986456121018
BA,2025-11-26,THE BOEING COMPANY,34.89728031592519,20-50%,5.119354742470668,1.724390070002251
BA,2025-12-01,THE BOEING COMPANY,35.23006801314879,20-50%,5.664705094712947,1.8874447762274178
BA,2025-12-03,THE BOEING COMPANY,24.493928238788087,20-50%,3.673678198969141,1.7052376013424582
BA,2025-12-10,THE BOEING COMPANY,26.88707344382544,20-50%,3.9120368641336793,1.5441152975489594
BA,2025-12-11,BELL BOEING JOINT PROJECT OFFICE,25.62900974636017,20-50%,3.7920656230531335,1.5023352472189426
BA,2025-12-15,THE BOEING COMPANY,22.700726956926708,20-50%,3.607988933307089,1.4307356436922687
BA,2025-12-16,THE BOEING COMPANY,21.982480628292112,20-50%,3.602280659663037,1.5246560322392164
BA,2025-12-17,THE BOEING COMPANY,22.20713985305327,20-50%,3.659546008876851,1.4978782795273988
BA,2025-12-18,THE BOEING COMPANY,21.06879950250502,20-50%,3.5619606974320552,1.3124005910673122
BA,2025-12-19,THE BOEING COMPANY,17.78306789042039,10-20%,3.3323476495213544,1.2934206638929682
BA,2025-12-22,BELL BOEING JOINT PROJECT OFFICE,16.28389510926389,10-20%,3.358589650907589,1.2613833235456808
BA,2025-12-23,THE BOEING COMPANY,16.278527461105053,10-20%,3.4314604332873704,1.1898089990089429
BA,2026-01-08,THE BOEING COMPANY,10.893653127696012,10-20%,3.109924589291119,1.0572357660091742
BA,2026-01-12,THE BOEING COMPANY,5.145738903097885,<10%,1.7923638073760892,1.087482384549289
BA,2026-01-13,THE BOEING COMPANY,3.107745144095575,<10%,1.4013403411129506,1.1166168502361986
BA,2026-01-14,THE BOEING COMPANY,3.932234146215064,<10%,1.4192129993411096,0.9305980294822439
BA,2026-01-16,THE BOEING COMPANY,1.804748608239204,<10%,1.1233619934804695,1.0630215921641348
BA,2026-01-21,"BOEING SIKORSKY AIRCRAFT SUPPORT, LLC",0.8317617112590714,<10%,1.330503735911961,1.002083958515634
BA,2026-01-23,THE BOEING COMPANY,0.0,<10%,1.986300460822641,0.9249084112839209
BA,2026-01-26,THE BOEING COMPANY,0.0,<10%,1.8716154852193383,0.9298117104803039
BA,2026-01-27,THE BOEING COMPANY,0.0613383859874749,<10%,1.7171926814570426,1.0976106080028034
BA,2026-01-28,THE BOEING COMPANY,1.291448496738612,<10%,1.620654171850413,0.9239955506473927
BA,2026-01-29,THE BOEING COMPANY,4.55905560324017,<10%,1.4661423452072415,1.2078339279106944
BA,2026-01-30,THE BOEING COMPANY,4.702210095740211,<10%,1.4651752657152106,0.843906504375176
BA,2026-02-02,THE BOEING COMPANY,5.016737716534236,<10%,1.6378393910838585,0.8867799725062443
BA,2026-02-04,BELL BOEING JOINT PROJECT OFFICE,3.712655172251012,<10%,1.7630962007114133,0.879005475737608
BA,2026-02-10,THE BOEING COMPANY,0.597715062505122,<10%,1.7201609395612658,0.9802895414438181
BA,2026-02-11,THE BOEING COMPANY,3.292981867512812,<10%,2.1749651380456583,0.8985403242678741
BA,2026-02-12,THE BOEING COMPANY,1.959468169216949,<10%,2.1106164169046013,0.9380242588099136
BA,2026-02-13,THE BOEING COMPANY,0.4445120770586452,<10%,2.0938637208449133,0.9777358360453188
BA,2026-02-17,THE BOEING COMPANY,0.0,<10%,2.167935539459846,0.974256290043593
BA,2026-02-19,THE BOEING COMPANY,2.9480977244093376,<10%,2.315604058960964,1.0894213664693622
BA,2026-02-23,THE BOEING COMPANY,4.408958320807499,<10%,2.758922377597408,1.1638306408455859
BA,2026-02-24,THE BOEING COMPANY,3.089252638383177,<10%,2.646220949591172,1.1540851416815034
BA,2026-03-04,THE BOEING COMPANY,5.846644972795834,<10%,2.865277717912152,0.892147360085715
BA,2026-03-05,THE BOEING COMPANY,8.34909877904948,<10%,2.8824406639557085,0.8801055855968254
BA,2026-03-10,THE BOEING COMPANY,10.488616905233572,10-20%,2.7514644796939507,0.842339226808096
BA,2026-03-12,THE BOEING COMPANY,17.50342476957001,10-20%,2.8214830681082588,0.8369327438827261
BA,2026-03-13,THE BOEING COMPANY,14.63147687034667,10-20%,2.756189738744951,0.8639421767052204
BA,2026-03-17,THE BOEING COMPANY,14.125793446870729,10-20%,3.3556289209810446,0.8626059036237173
BA,2026-03-19,THE BOEING COMPANY,19.594400468670404,10-20%,3.390558272205788,0.9032420379983832
BA,2026-03-20,THE BOEING COMPANY,23.30873930117372,20-50%,3.518617324815952,1.0516819344698867
BA,2026-03-23,THE BOEING COMPANY,21.26405002907792,20-50%,3.487569074121928,0.8959442912551128
BA,2026-03-26,THE BOEING COMPANY,23.790906229654183,20-50%,3.920934838563455,0.9223540181569736
BA,2026-03-27,THE BOEING COMPANY,26.285954602140222,20-50%,4.402534320055112,0.9096639396992707
BA,2026-03-30,THE BOEING COMPANY,27.16029679517053,20-50%,4.890244952644243,0.9435089369061337
BA,2026-04-01,THE BOEING COMPANY,16.052478103211598,10-20%,2.724155033914096,0.9525594995158153
BAH,2025-08-12,BOOZ ALLEN HAMILTON INC,2.3846511714140206,<10%,0.9688159717221942,3.111605230899253
BAH,2025-08-13,BOOZ ALLEN HAMILTON INC,0.0,<10%,0.8043247725927054,2.0764717790204714
BAH,2025-08-14,BOOZ ALLEN HAMILTON INC,2.4225522689057533,<10%,1.014578175709932,1.9739260507337344
BAH,2025-08-15,BOOZ ALLEN HAMILTON INC,1.3263733357752328,<10%,0.7823775110959952,1.7862991801348411
BAH,2025-08-18,BOOZ ALLEN HAMILTON INC,1.595885831083188,<10%,0.8266848071929612,1.6263337184792994
BAH,2025-08-19,BOOZ ALLEN HAMILTON INC,1.030648969873682,<10%,0.7228022760854723,1.4556008717083617
BAH,2025-08-20,BOOZ ALLEN HAMILTON INC,1.4284394606579376,<10%,0.760152346620057,1.2348807573818597
BAH,2025-08-21,BOOZ ALLEN HAMILTON INC,1.651826639443743,<10%,0.7829295419380553,1.1100180974165585
BAH,2025-08-25,BOOZ ALLEN HAMILTON INC,1.2152749455287992,<10%,0.6901779624195132,1.0233741442489783
BAH,2025-08-26,BOOZ ALLEN HAMILTON INC,0.4534317555229927,<10%,0.9002378866934976,1.0142015999856102
BAH,2025-08-27,BOOZ ALLEN HAMILTON INC,0.0,<10%,1.2959205239985505,1.0174397933735007
BAH,2025-08-28,BOOZ ALLEN HAMILTON INC,1.7187179975034494,<10%,0.823321571701548,1.1762725947952215
BAH,2025-08-29,BOOZ ALLEN HAMILTON INC,1.250917451094069,<10%,1.2805463878826622,1.1871649125292876
BAH,2025-09-04,BOOZ ALLEN HAMILTON INC,1.3759752497305655,<10%,1.3325194435869316,1.301563370484767
BAH,2025-09-06,BOOZ ALLEN HAMILTON INC,2.8813047853024853,<10%,1.3925497728304952,1.2432735936064498
BAH,2025-09-08,BOOZ ALLEN HAMILTON INC,2.881312673045322,<10%,1.392550653690478,1.3597699254933937
BAH,2025-09-09,BOOZ ALLEN HAMILTON INC,1.454621197200634,<10%,1.5176950377364704,1.41354994830445
BAH,2025-09-10,BOOZ ALLEN HAMILTON INC,2.0682916558974807,<10%,1.5137445565425915,1.2928633930804627
BAH,2025-09-11,BOOZ ALLEN HAMILTON INC,0.7511625348985751,<10%,1.8564144823010968,1.14267158435918
BAH,2025-09-12,BOOZ ALLEN HAMILTON INC,0.0,<10%,2.3542236697866707,1.1132513812283065
BAH,2025-09-15,BOOZ ALLEN HAMILTON INC,2.381418005496161,<10%,2.124030719531677,1.1556132460978212
BAH,2025-09-16,BOOZ ALLEN HAMILTON INC,2.170284624379004,<10%,2.3141566674148764,1.278006128360799
BAH,2025-09-17,BOOZ ALLEN HAMILTON INC,2.4217291183820544,<10%,2.417784770267773,1.3451788531825544
BAH,2025-09-18,BOOZ ALLEN HAMILTON INC,2.796168737029747,<10%,2.464245919494141,1.3125987162798969
BAH,2025-09-19,BOOZ ALLEN HAMILTON INC,1.8601919592431184,<10%,2.6934870170708534,1.3571284252701497
BAH,2025-09-22,BOOZ ALLEN HAMILTON INC,4.25893664792476,<10%,2.453736383655888,1.3758574549436267
BAH,2025-09-23,BOOZ ALLEN HAMILTON INC,5.806971334150535,<10%,2.360486286417041,1.3933639729366414
BAH,2025-09-24,BOOZ ALLEN HAMILTON INC,4.794523667609796,<10%,2.135811046405752,1.4808176472688082
BAH,2025-09-25,BOOZ ALLEN HAMILTON INC,6.674869428362573,<10%,2.353109872570618,1.5180074698921358
BAH,2025-09-26,BOOZ ALLEN HAMILTON INC,5.006043631391122,<10%,2.0822147917161606,1.6203413654612808
BAH,2025-09-29,BOOZ ALLEN HAMILTON INC,5.207801168838211,<10%,2.3140954371877696,1.6040875809537862
BAH,2025-09-30,BOOZ ALLEN HAMILTON INC,4.092049247711027,<10%,2.304889523529333,1.6403156514789097
BAH,2025-10-20,BOOZ ALLEN HAMILTON INC,1.9337174875535543,<10%,3.720836590963658,1.3759706141233676
BAH,2025-10-23,BOOZ ALLEN HAMILTON INC,2.604523859461616,<10%,4.529559341568809,1.3796834853633764
BAH,2025-10-27,BOOZ ALLEN HAMILTON INC,18.92070802513664,10-20%,2.5513862381102883,1.7210075931311175
BAH,2025-10-28,BOOZ ALLEN HAMILTON INC,20.26891956970318,20-50%,2.675306015300161,1.6939145340224793
BAH,2025-11-03,BOOZ ALLEN HAMILTON INC,20.353329553975264,20-50%,3.111567263738436,1.706389621277902
BAH,2025-11-12,BOOZ ALLEN HAMILTON INC,21.27529938987709,20-50%,2.559922149962019,1.733196411159706
BAH,2025-11-13,BOOZ ALLEN HAMILTON INC,22.196994406788395,20-50%,2.580550871261129,1.662463189648956
BAH,2025-11-16,BOOZ ALLEN HAMILTON INC,25.18979807766637,20-50%,2.615366727429417,1.6365829583717666
BAH,2025-11-17,BOOZ ALLEN HAMILTON INC,25.18979807766637,20-50%,2.615366727429417,1.592478091814654
BAH,2025-11-18,BOOZ ALLEN HAMILTON INC,26.272241248967475,20-50%,2.663042165222939,1.5926166083673436
BAH,2025-11-19,BOOZ ALLEN HAMILTON INC,27.10432052350744,20-50%,2.738573638379064,1.5193506448218528
BAH,2025-11-20,BOOZ ALLEN HAMILTON INC,27.94744120240198,20-50%,2.904906090995055,1.4758604304665566
BAH,2025-11-21,BOOZ ALLEN HAMILTON INC,26.55360633538266,20-50%,2.7126306532275013,1.3927502909686842
BAH,2025-11-24,BOOZ ALLEN HAMILTON INC,26.58494264446396,20-50%,2.828456195745071,1.3417546653793515
BAH,2025-11-25,BOOZ ALLEN HAMILTON INC,22.211592433145768,20-50%,2.0615027939188875,1.3186092538162144
BAH,2025-11-26,BOOZ ALLEN HAMILTON INC,22.79880482257719,20-50%,2.195650843154578,1.3534978100053754
BAH,2025-12-02,BOOZ ALLEN HAMILTON INC,25.22048641352095,20-50%,3.513993068348961,1.490880273407922
BAH,2025-12-05,BOOZ ALLEN HAMILTON INC,16.157246130711165,10-20%,1.5071818449260428,1.1978993921181966
BAH,2025-12-09,BOOZ ALLEN HAMILTON INC,12.92389171650441,10-20%,0.780467766983878,1.1698579402083413
BAH,2025-12-11,BOOZ ALLEN HAMILTON INC,8.317445154597891,<10%,2.854910526610206,1.1394953091516684
BAH,2025-12-12,BOOZ ALLEN HAMILTON INC,10.185381600453947,10-20%,3.126432212943224,1.122047493711242
BAH,2025-12-15,BOOZ ALLEN HAMILTON INC,11.276811486555928,10-20%,3.629900972485807,1.2435343051610255
BAH,2025-12-16,BOOZ ALLEN HAMILTON INC,19.70724602901001,10-20%,2.686355773279552,1.099183786102542
BAH,2025-12-17,BOOZ ALLEN HAMILTON INC,18.11668792088954,10-20%,2.966084104447165,1.0749207470022861
BAH,2025-12-18,BOOZ ALLEN HAMILTON INC,18.858264355490164,10-20%,3.086684343600277,1.053973486014845
BAH,2025-12-19,BOOZ ALLEN HAMILTON INC,19.903820061972976,10-20%,3.161096302135688,1.1166391308101562
BAH,2025-12-22,BOOZ ALLEN HAMILTON INC,18.198642851750456,10-20%,3.377645278416727,1.1294554318838097
BAH,2025-12-30,BOOZ ALLEN HAMILTON INC,20.05870741801974,20-50%,3.0768464661859247,0.9530200258959057
BAH,2026-01-06,BOOZ ALLEN HAMILTON INC,13.538420115210249,10-20%,2.477409226152546,0.9614998757261083
BAH,2026-01-12,BOOZ ALLEN HAMILTON INC,5.642255509504901,<10%,1.713278131148289,0.9904020499798044
BAH,2026-01-13,BOOZ ALLEN HAMILTON INC,7.260522558294324,<10%,2.1235589741513103,0.97351145145572
BAH,2026-01-14,BOOZ ALLEN HAMILTON INC,6.102752344908979,<10%,2.158457480490645,1.1987065859718904
BAH,2026-01-15,BOOZ ALLEN HAMILTON INC,5.272378562317703,<10%,2.1585720322434536,0.9063242005487229
BAH,2026-01-16,BOOZ ALLEN HAMILTON INC,4.958932223496881,<10%,2.2092931687121027,0.8554133729139398
BAH,2026-01-20,BOOZ ALLEN HAMILTON INC,9.38369098541716,<10%,2.613276647921477,0.8636581581706351
BAH,2026-01-21,BOOZ ALLEN HAMILTON INC,6.968725802950981,<10%,2.40077574688111,0.8174691720950825
BAH,2026-01-22,BOOZ ALLEN HAMILTON INC,6.756481203404041,<10%,2.3841988927518347,0.9667752755734136
BAH,2026-01-23,BOOZ ALLEN HAMILTON INC,0.0,<10%,4.069404572141061,1.2817139090429068
BAH,2026-01-27,BOOZ ALLEN HAMILTON INC,1.719522381223615,<10%,1.7141472083246072,1.3864151235047015
BAH,2026-01-28,BOOZ ALLEN HAMILTON INC,0.0,<10%,1.859489340191376,1.4213165141819148
BAH,2026-01-29,BOOZ ALLEN HAMILTON INC,1.5778166055966605,<10%,1.6024707193438334,1.2885551759632716
BAH,2026-01-30,BOOZ ALLEN HAMILTON INC,1.933945070819698,<10%,1.6044914869197715,1.3667899985543042
BAH,2026-02-02,BOOZ ALLEN HAMILTON INC,3.005708998803392,<10%,1.578206193570589,1.4217924296857243
BAH,2026-02-04,BOOZ ALLEN HAMILTON INC,5.98540999615822,<10%,1.8757068882829937,1.3117003722548852
BAH,2026-02-05,BOOZ ALLEN HAMILTON INC,6.637484545911665,<10%,2.0034387150218884,1.260704491449085
BAH,2026-02-06,BOOZ ALLEN HAMILTON INC,1.2582826060964614,<10%,2.480652378658839,1.3337729550511734
BAH,2026-02-09,BOOZ ALLEN HAMILTON INC,0.0,<10%,3.400144375727065,1.35624538164552
BAH,2026-02-10,BOOZ ALLEN HAMILTON INC,0.0,<10%,4.19200043268038,1.4121641397636668
BAH,2026-02-11,BOOZ ALLEN HAMILTON INC,6.180488170442233,<10%,1.4570339328192576,1.5343524650988634
BAH,2026-02-12,BOOZ ALLEN HAMILTON INC,8.714770980375075,<10%,1.6480634075769158,1.535227967582068
BAH,2026-02-13,BOOZ ALLEN HAMILTON INC,6.001001848351084,<10%,1.5120188265721772,1.5537878223273338
BAH,2026-02-17,BOOZ ALLEN HAMILTON INC,10.023559450546385,10-20%,1.9070845590980696,1.5775309297678795
BAH,2026-02-18,BOOZ ALLEN HAMILTON INC,7.395572204114864,<10%,1.548569741120398,1.6014322739245461
BAH,2026-02-19,BOOZ ALLEN HAMILTON INC,5.178880232132355,<10%,1.7176462803732848,1.6151250622604236
BAH,2026-02-20,BOOZ ALLEN HAMILTON INC,8.897805271617143,<10%,1.7555688142125756,1.5753349269556733
BAH,2026-02-23,BOOZ ALLEN HAMILTON INC,13.22380802386256,10-20%,2.950379149030528,1.4615411561162601
BAH,2026-02-24,BOOZ ALLEN HAMILTON INC,11.070013054437911,10-20%,2.6689975402893005,1.4011599223025868
BAH,2026-02-26,BOOZ ALLEN HAMILTON INC,5.403032801450225,<10%,1.9914821219308525,1.4485834521056185
BAH,2026-02-27,BOOZ ALLEN HAMILTON INC,6.659891555313213,<10%,2.1608167978462145,1.424224590395451
BAH,2026-02-28,BOOZ ALLEN HAMILTON INC,8.058088886654048,<10%,2.4699400836163496,1.4086499511862614
BAH,2026-03-05,BOOZ ALLEN HAMILTON INC,5.363405276624822,<10%,2.089781884016856,1.2644412991468839
BAH,2026-03-09,BOOZ ALLEN HAMILTON INC,3.25433115515752,<10%,2.356306708823283,1.1624551802182717
BAH,2026-03-10,BOOZ ALLEN HAMILTON INC,8.462333263260602,<10%,2.0868961398115458,1.177759819882195
BAH,2026-03-12,BOOZ ALLEN HAMILTON INC,9.039026666505844,<10%,2.120127013507616,0.9651451698967847
BAH,2026-03-13,BOOZ ALLEN HAMILTON INC,7.423026696544577,<10%,1.919917348629192,1.0124445995798623
BAH,2026-03-18,BOOZ ALLEN HAMILTON INC,6.89040801652212,<10%,1.5975982214250224,1.0077235429683529
BAH,2026-03-19,BOOZ ALLEN HAMILTON INC,4.020782538620149,<10%,1.2444603410662145,1.064899797595001
BAH,2026-03-20,BOOZ ALLEN HAMILTON INC,5.165733989533972,<10%,1.1917123158045158,1.031362396714189
BAH,2026-03-24,BOOZ ALLEN HAMILTON INC,6.59228902540967,<10%,1.286065915222701,1.0129887296884403
BAH,2026-03-26,BOOZ ALLEN HAMILTON INC,4.668239824235054,<10%,0.8551200576184621,1.0509561344754335
BAH,2026-03-27,BOOZ ALLEN HAMILTON INC,7.121923033606081,<10%,1.4429424347792117,1.0659168806189658
BAH,2026-03-31,BOOZ ALLEN HAMILTON INC,7.753430241647541,<10%,2.102320911432498,1.0341597684599437
BAH,2026-04-01,BOOZ ALLEN HAMILTON INC,4.616143581134713,<10%,1.212258415230005,0.9568089191811576
BAH,2026-04-02,BOOZ ALLEN HAMILTON INC,1.1427907774117507,<10%,0.543207216026546,0.9598745179949237
BAH,2026-04-03,BOOZ ALLEN HAMILTON INC,0.442000537739462,<10%,0.944979755698896,0.9913648152480459
CACI,2025-08-14,"CACI, INC. - FEDERAL",25.941546410564808,20-50%,3.442155735241732,1.7143333511977634
CACI,2025-08-18,"CACI, INC. - FEDERAL",27.09678111794056,20-50%,3.5636968882638653,1.3618780286564656
CACI,2025-08-19,"CACI, INC. - FEDERAL",26.93231240747489,20-50%,3.584940042778092,1.3595670800150388
CACI,2025-08-20,"CACI, INC. - FEDERAL",26.9896974092136,20-50%,3.607808307371769,1.2086104798814348
CACI,2025-08-22,"CACI, INC. - FEDERAL",28.363996814994906,20-50%,3.756656477083286,1.1737981366834487
CACI,2025-08-25,"CACI NSS, LLC",27.4664247468283,20-50%,3.687389705659542,0.9371819028938626
CACI,2025-08-26,"CACI, INC. - FEDERAL",27.90966498820937,20-50%,3.71341390656558,0.8710452140466908
CACI,2025-08-29,"CACI TECHNOLOGIES, LLC",28.81888792016776,20-50%,3.718392361572979,0.7881099283149682
CACI,2025-09-03,"CACI, INC. - FEDERAL",31.63701238346017,20-50%,3.973221476308361,0.8494487309123778
CACI,2025-09-05,"CACI, INC. - FEDERAL",30.249753357255127,20-50%,3.965821894231378,0.9755718959113328
CACI,2025-09-08,"CACI, LLC - COMMERCIAL",32.37279315856221,20-50%,4.083155497382412,0.9600348647780226
CACI,2025-09-10,"CACI, INC. - FEDERAL",30.67621692485436,20-50%,3.708938910592279,1.0141386328099946
CACI,2025-09-11,"CACI, INC. - FEDERAL",28.853023747914097,20-50%,3.5030401822744004,1.0082563549765229
CACI,2025-09-12,"CACI NSS, LLC",32.15985830825328,20-50%,3.4191831045266263,1.1613192308152818
CACI,2025-09-15,"CACI, INC. - FEDERAL",33.75954545045452,20-50%,3.42038132691053,0.9618462823949027
CACI,2025-09-16,"CACI, LLC - COMMERCIAL",34.764028943908066,20-50%,3.493951463003983,0.9705491895018141
CACI,2025-09-17,"CACI, LLC - COMMERCIAL",33.605713116173305,20-50%,3.4069971739483336,1.0032785614666644
CACI,2025-09-19,"CACI NSS, LLC",32.7539555507046,20-50%,3.430738377646538,0.9821411459540099
CACI,2025-09-22,"CACI, INC. - FEDERAL",31.97082666164864,20-50%,3.487758481321688,0.9780774059014807
CACI,2025-09-23,"CACI NSS, LLC",34.33207953006337,20-50%,3.6204664115373024,0.9161894791899409
CACI,2025-09-24,"CACI, INC. - FEDERAL",33.17579144666991,20-50%,3.6113139603958615,0.8723187799857471
CACI,2025-09-25,"CACI, INC. - FEDERAL",39.04544263817882,20-50%,4.3004797769217005,0.9408123562260554
CACI,2025-09-26,"CACI ENTERPRISE SOLUTIONS, LLC",36.3681310231587,20-50%,3.968312774781729,0.8357555340627527
CACI,2025-09-29,"CACI ENTERPRISE SOLUTIONS, LLC",35.67799158993918,20-50%,3.9668986079091857,0.8066241679199971
CACI,2025-09-30,"CACI-ISS, LLC",32.76193994587502,20-50%,3.581564252162541,0.9105829689360978
CACI,2025-10-27,"CACI, INC. - FEDERAL",14.421236982583263,10-20%,2.167727891670931,1.2438456721621456
CACI,2025-11-13,"CACI-ISS, LLC",12.753499500475929,10-20%,1.956273791846176,1.6327972303888232
CACI,2025-11-14,"CACI, INC. - FEDERAL",12.07792144736466,10-20%,1.9816464752483127,1.5637453469483538
CACI,2025-11-19,"CACI, INC. - FEDERAL",9.843249441586766,<10%,2.193108279308309,1.5291610799906952
