ticker,award_date,company,same_day_award_count,transaction_amount_sum,transaction_amount_abs_sum,prior_abs_award_max,prior_signed_award_mean,prior_abs_award_median,prior_transactions_30d,prior_award_days_30d,pre_volatility_market_20d,relative_strength_spy_60d,relative_strength_spy_120d,prior_response_mean_20d,prior_response_count_60d,event_trading_day,peak_pct,peak_day,day90_pct,actual_winner_ge20,MTS_signal_score,predicted_buy,market_cap_before,log10_market_cap_before,MTS8_score,MTS11_score_old,old_buy,buy8,delta_score_8_minus_11,hit_7p5,hit_10,hit_15,hit_20
BA,2025-08-15,"BOEING SIKORSKY AIRCRAFT SUPPORT, LLC",2,8591161.309999999,8591161.309999999,43300806.45,11987848.69,23228286.11,38,3,1.5548808568242385,4.431286340210573,22.38079881383928,,0,2025-08-15,0.9011350954167164,11,-7.8253799341925,0,1.3043004381207113,0,176328489597.1289,11.2463224874282,1.0682446978335742,1.3043004381207113,0,0,-0.23605574028713705,0,0,0,0
BA,2025-08-28,THE BOEING COMPANY,2,-20074431.82,24094731.82,276219627.93,50334794.01692308,26629486.89,155,13,1.541480068348467,1.465288463790639,39.823204342750685,,0,2025-08-28,0.5165994248749639,2,-3.4044751101991344,0,1.064550539214141,0,178165948037.7422,11.250824703110228,0.81251816257808,1.064550539214141,0,0,-0.25203237663606104,0,0,0,0
BA,2025-10-16,THE BOEING COMPANY,1,2026533.08,2026533.08,785332108.7299999,108260270.24565218,56051682.795,309,21,1.7989587478821265,-13.858432591439088,-1.5922514496872644,-5.729604444734185,0,2025-10-16,19.000422210961037,67,8.268443212481724,0,1.2440542924455176,0,161817746730.0,11.20902614944103,1.392075127208565,1.2440542924455176,0,0,0.1480208347630474,1,1,1,0
BA,2025-10-21,THE BOEING COMPANY,2,4539330.0,4539330.0,785332108.7299999,103146632.43346938,43300806.45,238,20,1.7537178200163897,-13.78550509444364,-3.1821424874866477,-5.177558911486931,0,2025-10-21,16.05909982132061,64,3.1575074950743964,0,1.2048907924977164,0,163950116968.16437,11.21471173084747,1.3651935196692906,1.2048907924977164,0,0,0.16030272717157423,1,1,1,0
BA,2025-10-29,THE BOEING COMPANY,2,-13500000.0,13900000.0,877228171.45,106010604.65607142,39813876.78,144,21,1.824263346131596,-14.782177244204595,-10.93325675364263,-4.205209549961813,0,2025-10-29,18.058803134545887,58,0.2434704878747418,0,1.2834228259310123,0,168872699408.91608,11.227559445578164,1.3673653535587595,1.2834228259310123,0,0,0.08394252762774723,1,1,1,0
BA,2025-11-20,BELL BOEING JOINT PROJECT OFFICE,1,-8620161.15,8620161.15,877228171.45,95126029.04464789,25936935.25,97,22,2.033158042582514,-25.061136894000832,-25.8989593020181,-4.3350186417876415,2,2025-11-20,40.56750308442232,42,16.07759814519547,1,1.3240180473175156,0,141149726087.97272,11.149680039701519,1.3592249016705469,1.3240180473175156,0,0,0.03520685435303128,1,1,1,1
BA,2025-11-24,THE BOEING COMPANY,1,310829.0,310829.0,877228171.45,99219839.62369862,26629486.89,91,20,1.923671369010856,-27.633249404203053,-28.36144912872195,-4.57002279811438,4,2025-11-24,40.771550228949984,40,17.239842409893757,1,1.2854975594422904,0,136589153279.97272,11.13541621283241,1.3313547552528286,1.2854975594422904,0,0,0.045857195810538265,1,1,1,1
BA,2025-11-28,THE BOEING COMPANY,1,53241552.5,53241552.5,5313517703.570001,166945153.30473685,27918598.71,124,20,1.5121760362511938,-23.66452682487437,-27.720322639606543,-5.421803992327104,8,2025-11-28,33.412695183325056,37,15.148150731646815,1,1.6267083706702057,0,142077043486.78363,11.152523911196807,1.7976396284139944,1.6267083706702057,0,0,0.1709312577437887,1,1,1,1
BA,2025-12-08,THE BOEING COMPANY,1,307986.6,307986.6,5313517703.570001,157281603.76902437,27918598.71,116,18,2.7109181826882978,-8.75477196726987,-12.064560246571808,-6.056899235952204,15,2025-12-08,22.24268612678206,31,9.119114349630664,1,1.5189580257149904,0,153455673570.59454,11.185982949821291,1.7976583373044268,1.5189580257149904,0,0,0.2787003115894364,1,1,1,1
BA,2025-12-09,THE BOEING COMPANY,4,-255519.86,464051.86,5313517703.570001,155339822.01819277,26629486.89,124,19,2.803092927336038,-10.763567542629282,-13.622912384327934,-5.922641195037219,15,2025-12-09,25.8421919654253,30,9.377655838107124,1,1.509517996013484,0,156784895431.8382,11.19530422067891,1.8034970286631842,1.509517996013484,0,0,0.29397903264970027,1,1,1,1
BA,2025-12-31,THE BOEING COMPANY,1,9477651.5,9477651.5,5313517703.570001,170232781.35,42024056.0,235,20,1.2806803060065173,-3.022968246002,-14.260785997147597,-2.907013894600501,31,2025-12-31,16.133934951679564,15,9.096352452172908,0,0.9819052252209745,0,171101069654.5,11.233252724582567,1.1995415258487583,0.9819052252209745,0,0,0.21763630062778383,1,1,1,0
BA,2026-01-05,THE BOEING COMPANY,1,59000.0,59000.0,5313517703.570001,168643368.15704083,39175501.555,204,16,1.5736681629106126,-1.2253074623024052,-11.988086259616116,-2.420546925239116,35,2026-01-05,10.529079252863127,13,0.4734150738345377,0,1.075623786204184,0,178360143552.53137,11.25129781321809,1.1816489017667926,1.075623786204184,0,0,0.10602511556260863,1,1,0,0
BA,2026-01-06,THE BOEING COMPANY,1,15845.49,15845.49,5313517703.570001,166945580.0058586,36326947.11,206,17,1.5671309415997887,3.026062110967831,-11.489674467828658,-2.317549768808379,36,2026-01-06,9.70675161593526,12,-4.068043418770784,0,1.1322779845536393,0,178642049683.00012,11.25198369305101,1.158054689819525,1.1322779845536393,0,0,0.025776705265885713,1,0,0,0
BA,2026-01-15,THE BOEING COMPANY,3,16079405.48,17579407.48,5313517703.570001,160046457.31542057,32603065.17,189,19,1.5313103370798942,10.836647987361856,-2.9792255153228364,-0.9558481170403956,42,2026-01-15,1.780087311510936,5,-9.46153302723368,0,0.8405144341401427,0,189980918138.71875,11.27870998219899,1.078529117918028,0.8405144341401427,0,0,0.23801468377788537,0,0,0,0
BA,2026-01-20,BELL BOEING JOINT PROJECT OFFICE,1,30015330.36,30015330.36,5313517703.570001,159984946.98770645,32920977.86,115,17,1.528207319047964,13.199431331297884,2.8644054982589484,-0.2768642390639947,44,2026-01-20,1.265057789752766,3,-7.168677150006275,0,0.8934548604983558,0,193951083198.37482,11.287692209436273,1.1392448092448066,0.8934548604983558,0,0,0.24578994874645088,0,0,0,0
BA,2026-01-22,THE BOEING COMPANY,1,1180669.0,1180669.0,5313517703.570001,158759275.61108112,36326947.11,126,18,1.461244498081932,11.547686618384413,3.702218677732173,0.1643531018263468,46,2026-01-22,0.2943360342055223,1,-13.408379230276314,0,0.7630844323726594,0,195822634973.37518,11.29186289010184,1.0942097036080483,0.7630844323726594,0,0,0.3311252712353888,0,0,0,0
BA,2026-02-09,THE BOEING COMPANY,1,200000.0,200000.0,5313517703.570001,155740758.79500002,44658725.315,206,19,1.4247794286355764,23.45385707697034,-3.199815319107402,1.0709671328477,60,2026-02-09,0.0,0,-8.986148865941711,0,0.8386326368981744,0,190862903782.20435,11.280721526883832,1.0570062014321393,0.8386326368981744,0,0,0.21837356453396495,0,0,0,0
BA,2026-02-18,THE BOEING COMPANY,1,67338.0,67338.0,5313517703.570001,149447672.20742187,39175501.555,221,19,1.461011825786283,24.787855864273965,-5.239335130564005,1.1342347283718492,65,2026-02-18,0.6989551244830583,59,-10.14522704450409,0,0.9506942414862676,0,191656100035.1239,11.282522646545933,1.0419446094099463,0.9506942414862676,0,0,0.09125036792367869,0,0,0,0
BA,2026-02-20,THE BOEING COMPANY,1,61548900.0,61548900.0,5313517703.570001,148239110.10153848,39175501.555,222,20,1.506289990789596,24.19879022671847,-8.600867839454462,1.0822388649016446,67,2026-02-20,3.693491087060008,57,-5.796662939707032,0,1.004271864852179,0,183543475078.8761,11.26373895006252,1.035981224733639,1.004271864852179,0,0,0.031709359881460175,0,0,0,0
BA,2026-02-25,THE BOEING COMPANY,2,81763193.44,81763193.44,5313517703.570001,145779364.20834586,42024056.0,208,20,1.5146922526540014,20.95672821973087,-9.162302214939434,0.967366561987674,70,2026-02-25,4.445218556187092,54,0.5730127026967846,0,0.9839677400415244,0,183292158256.10217,11.263143885044304,1.027453001867422,0.9839677400415244,0,0,0.043485261825897514,0,0,0,0
BA,2026-02-27,THE BOEING COMPANY,2,32029488.11,32029488.11,5313517703.570001,145058871.16274074,43300806.45,205,20,1.3474570388866425,20.88735349205846,-7.500745350486837,0.8058337293262747,72,2026-02-27,5.744300705111249,52,-1.9426001813645175,0,0.916273732785059,0,180166480169.38696,11.255673994014913,1.029965782899104,0.916273732785059,0,0,0.11369205011404504,0,0,0,0
BA,2026-03-02,THE BOEING COMPANY,2,1505532.05,1505532.05,5313517703.570001,156113058.75992647,44658725.315,153,18,1.3698584045395723,10.851706561611696,-6.918015525145749,0.745659602605883,73,2026-03-02,4.727082941884375,51,-3.2471517957237794,0,0.7636193315912072,0,178690023794.20435,11.252100306663063,1.050884914818991,0.7636193315912072,0,0,0.2872655832277837,0,0,0,0
BA,2026-03-03,THE BOEING COMPANY,2,62324884.0,62324884.0,5313517703.570001,154983013.38905108,43300806.45,161,19,1.4687538291645048,10.881281594547977,-7.565792249354852,0.6886856504002125,74,2026-03-03,7.353208703092773,50,-3.841692306770572,0,0.8757067210480479,0,180425646149.08044,11.256298269289072,1.0378375066092282,0.8757067210480479,0,0,0.16213078556118032,0,0,0,0
BA,2026-03-06,THE BOEING COMPANY,2,47903592.78,47903592.78,5313517703.570001,152895735.2925,43611307.935,173,20,1.8320884903680168,13.397457690231429,4.1613612390934085,0.590447366972262,76,2026-03-06,4.106272107698228,47,-7.256286715491356,0,0.7859921510420307,0,174394174220.4087,11.241531972877576,1.0582695693251114,0.7859921510420307,0,0,0.2722774182830807,0,0,0,0
BA,2026-03-11,THE BOEING COMPANY,1,4000000.0,4000000.0,5313517703.570001,150740406.73601398,43921809.42,180,21,1.906157655769448,8.244435108949776,-3.437126668247914,0.4748901391474128,79,2026-03-11,12.377393388390413,44,-4.3437658975410525,0,0.700705563148504,0,171125415609.6292,11.233314515907566,1.0564260844504316,0.700705563148504,0,0,0.35572052130192766,1,1,0,0
BA,2026-03-16,THE BOEING COMPANY,1,-4320659.76,4320659.76,5313517703.570001,150242128.70273975,44969226.8,160,19,2.127739225755604,4.428538011427962,0.0257925711771411,0.3575936002890876,82,2026-03-16,12.70904798223298,41,-1.850375661992132,0,0.753101853173835,0,164940826064.9588,11.217328165288073,1.1209121169081737,0.753101853173835,0,0,0.36781026373433867,1,1,0,0
BA,2026-03-24,THE BOEING COMPANY,1,-229280.53,229280.53,5313517703.570001,149776292.1249342,43611307.935,192,21,2.212647645692438,-4.83521406898182,-7.600055604065681,-0.149621130435883,88,2026-03-24,22.49262210896168,35,18.87282744618193,1,0.8614141389042045,0,155919338695.2472,11.192899984128973,1.160678813214916,0.8614141389042045,0,0,0.29926467431071146,1,1,1,1
BA,2026-03-31,THE BOEING COMPANY,3,56929915.63,56929915.63,5313517703.570001,148275229.17617834,46016644.18,188,21,2.637162305746102,-8.072439032953504,-8.020849262841413,-0.6955209931492202,93,2026-03-31,20.88630235601592,30,16.962264338991528,1,1.0293781945809068,0,148689575005.4532,11.172280520127067,1.2786003033645028,1.0293781945809068,0,0,0.24922210878359596,1,1,1,1
BA,2026-04-03,THE BOEING COMPANY,1,28755187.7,28755187.7,5313517703.570001,152783713.3355625,47532117.96,231,22,2.780983808173348,-4.464591156419006,-1.8741400074085424,-1.0102740589252377,95,2026-04-06,13.330194368795368,27,8.492698313763668,0,0.9640968142329086,0,163628467790.0824,11.213858863691055,1.2784504661580072,0.9640968142329086,0,0,0.31435365192509857,1,1,0,0
BA,2026-04-06,THE BOEING COMPANY,1,-44386.27,44386.27,5313517703.570001,152167641.97701862,49036350.400000006,214,20,2.6432101454141725,-2.751172522066992,-0.7345501079198069,-1.1316711895033,95,2026-04-06,13.330194368795368,27,8.492698313763668,0,1.014218434132807,0,163628467790.0824,11.213858863691055,1.2520291349150243,1.014218434132807,0,0,0.23781070078221722,1,1,0,0
BAH,2025-09-02,BOOZ ALLEN HAMILTON INC,2,562447.88,562447.88,109367172.68,43579786.96,40011362.3,220,14,1.1613915049386565,0.6209668105591426,-14.776973099385462,,0,2025-09-02,0.0,0,-12.052772498173423,0,0.7973262581661421,0,13112587977.333069,10.11768841505802,0.8314740736757076,0.7973262581661421,0,0,0.03414781550956547,0,0,0,0
BAH,2025-09-03,BOOZ ALLEN HAMILTON INC,3,1592986.69,1593060.03,109367172.68,42096533.92733334,33025846.72,234,15,1.340347226780805,-3.289002091740656,-19.17480567613471,,0,2025-09-03,0.0,0,-8.752988196787015,0,0.8134580558221913,0,13276615628.631592,10.123087382175761,0.7945299219970505,0.8134580558221913,0,0,-0.018928133825140803,0,0,0,0
BAH,2025-09-05,BOOZ ALLEN HAMILTON INC,1,268493.38,268493.38,109367172.68,41553484.28235294,33025846.72,270,17,1.5006479194504805,-4.785269266718428,-23.46308371901984,,0,2025-09-05,2.1181114993545247,5,-5.335847462244692,0,0.8967263414227451,0,12874921417.96875,10.10974458700669,0.8205704949591222,0.8967263414227451,0,0,-0.07615584646362294,0,0,0,0
BAH,2025-09-21,BOOZ ALLEN HAMILTON INC,1,-84.74,84.74,150967068.51999998,46098149.89517241,51723240.45,378,21,1.4882725846187397,-8.33401974134642,-22.095243429866173,-5.587263096543158,0,2025-09-22,4.25893664792476,11,-10.811418521024985,0,1.5989776424229631,0,12318950270.916107,10.090573702067699,0.9713061051514972,1.5989776424229631,0,0,-0.627671537271466,0,0,0,0
BAH,2025-10-17,BOOZ ALLEN HAMILTON INC,1,2155365.0,2155365.0,150967068.51999998,41471903.38531915,44399282.13999999,302,21,1.5777058922700735,-19.429360897597704,-37.92118695527221,-5.261873713461369,0,2025-10-17,4.959291128135512,66,-18.44800601955161,0,0.901169876755456,0,11732793090.895172,10.069401411908066,0.9617110924271008,0.901169876755456,0,0,0.06054121567164483,0,0,0,0
BAH,2025-11-10,BOOZ ALLEN HAMILTON INC,1,-485718.0,485718.0,150967068.51999998,32384557.45793651,14505403.72,62,19,3.0333351256862677,-26.342064945453647,-47.58312941977268,-5.979486521660353,0,2025-11-10,17.87180242386983,50,-7.172033386839482,0,1.477128074621763,0,10380552751.130028,10.016220479752725,1.4300281531082455,1.477128074621763,0,0,-0.047099921513517495,1,1,1,0
BAH,2025-12-03,BOOZ ALLEN HAMILTON INC,1,425000.0,425000.0,150967068.51999998,26711284.892375004,11906938.11,99,22,1.402828494638317,-24.931920405606945,-32.19638368197104,-7.666924126464727,11,2025-12-03,23.93018338935329,34,0.5307850941491221,1,1.1613145765225554,0,9911209713.318512,9.9961266655605,1.3302860844948607,1.1613145765225554,0,0,0.1689715079723053,1,1,1,1
BAH,2025-12-23,BOOZ ALLEN HAMILTON INC,1,57797.22,57797.22,150967068.51999998,26928835.087553192,12244705.8,187,20,2.736234999570065,-17.80175985100719,-32.03608856748856,-5.172560299628834,25,2025-12-23,20.767867276496755,20,-9.22414659199524,1,0.8052882753827972,0,10500006356.289375,10.021189561974754,0.7860891868810943,0.8052882753827972,0,0,-0.019199088501702932,1,1,1,1
BAH,2025-12-29,BOOZ ALLEN HAMILTON INC,1,3653786.03,3653786.03,150967068.51999998,26527617.63510417,12244705.8,171,18,2.623864457089788,-19.992222602230115,-30.398100408939165,-4.556271252091793,30,2025-12-29,20.101027996673597,17,-8.802036684229597,1,0.6523481229396983,0,10366464064.426483,10.015630646535977,0.7664409146443742,0.6523481229396983,0,0,0.1140927917046759,1,1,1,1
