ticker,award_date,company,sector_group,peak_pct,transaction_amount_abs_sum,log10_market_cap_before,prior_abs_award_max,prior_response_count_60d,prior_abs_award_median,pre_volatility_market_20d,prior_transactions_30d,prior_response_mean_20d,relative_strength_spy_60d,prior_abs_award_max_adj,prior_abs_award_median_adj,prior_response_count_60d_adj,log10_mcap_x_prior_abs_award_max_adj,relative_strength_spy_120d,prior_signed_award_mean
ACN,2025-11-20,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,19.830570815207203,11.94248801672094,11.167688214172806,18.432709894344327,1.0986122886681096,15.61774920333069,1.3679156750735846,3.6635616461296463,-1.1121776061136546,-7.543319419199923,0.0,-0.08175710543167547,-1.3423104890134838,0.0,-33.771163949693474,13270260.787142858
ACN,2025-11-21,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,14.568204426009835,11.51293546492023,11.167165441931404,18.432709894344327,1.3862943611198906,15.70819937094309,1.7217077641358487,3.7612001156935624,-1.0258071596821796,-3.5259223849747223,0.0,-0.042475090555996076,-1.1662192299578027,0.0,-30.301534243499685,13162694.163125
ACN,2025-11-24,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,18.43854600006316,15.886503557254422,11.186668963371869,18.432709894344327,1.791759469228055,15.791142616624144,1.8535318668158247,3.713572066704308,-1.0258071596821796,-10.247628710000134,0.0,-0.0064532914372845696,-0.9443704803414462,0.0,-35.47742680044402,13222344.18753846
ACN,2025-11-25,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,15.772592119786877,13.69692661917058,11.172239955969935,18.432709894344327,1.9459101490553132,15.83478781689445,1.91621857401614,3.8501476017100584,-1.0932462492995023,-8.428839323163483,0.0,0.012501580773675691,-0.8651892342938214,0.0,-35.05422675935283,13351159.613787878
ACN,2025-12-10,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,5.995157439287224,14.52155559738321,11.216134087955892,18.432709894344327,2.833213344056216,15.791142616624144,1.974980049987324,4.110873864173311,-0.7737534325361118,10.486827369401276,0.0,-0.0064532914372845696,-0.4392205020215403,0.0,-20.149699700463287,12292016.0868
ACN,2025-12-12,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,6.252777757706229,12.668027060342693,11.217485509065268,18.432709894344327,2.9444389791664403,15.876607510618342,1.978676693910348,4.3694478524670215,-0.4149979440385791,10.13268121956188,0.0,0.0306636453541671,-0.38806797957415906,0.0,-21.913634776651904,12383652.64974026
ACN,2025-12-16,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,6.065289135555818,16.04442772304785,11.249713156813778,18.432709894344327,3.044522437723423,15.876607510618342,1.922076781497332,4.406719247264253,-0.2317278230264949,11.550697804903898,0.0,0.0306636453541671,-0.3423104890134838,0.0,-18.91753815690952,12260006.27898734
ACN,2025-12-23,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,6.562780778952049,11.695255355062795,11.216070804619395,18.432709894344327,3.295836866004329,15.936542224077034,1.5052997993178556,4.574710978503383,0.709745071238196,5.658801225094456,0.0,0.05669296390027778,-0.2283671367066471,0.0,-21.3592777342566,13226626.37654762
ACN,2025-12-29,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,6.33892157144087,13.765311391116617,11.216744144861686,18.747655799277638,3.4339872044851463,15.949879035727363,1.4375251973789265,4.532599493153256,1.1575211051089602,7.962610800701818,0.13677926976987465,0.062485068296107116,-0.1662192299578027,1.5342180733296984,-19.16023540966737,14701527.485882357
ACN,2026-01-08,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,2.384489512087784,12.712893259942282,11.22134953349867,19.04342565625646,3.713572066704308,15.92302513484529,1.5941682042791598,4.543294782270004,1.3085004776811076,11.409166673358053,0.26523048737093546,0.05082256592685219,-0.04128049334950257,2.9762440057294715,-10.717705998593551,16005276.558021978
ACN,2026-01-13,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,4.241328197621463,14.310901070933516,11.23227508524293,19.04342565625646,3.7376696182833684,15.876607510618342,1.6202131230002308,4.276666119016055,1.4010948967786805,12.955346819505298,0.26523048737093546,0.0306636453541671,-0.03055662795772962,2.979141795143398,-13.248956631946008,15739346.034301076
ACN,2026-01-15,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.0,10.308985993422082,11.243836642798664,19.04342565625646,3.7612001156935624,15.876607510618342,1.8380360036438583,4.356708826689592,1.4558840168370044,15.400810826328136,0.26523048737093546,0.0306636453541671,-0.020091194279564517,2.9822082726886725,-7.646398374268615,17148156.80094737
ACN,2026-01-20,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,4.539618371316823,13.45542865979947,11.240315414600698,19.04342565625646,3.784189633918261,15.92302513484529,2.128722482064596,4.0943445622221,1.5608551059445577,7.696191018760468,0.26523048737093546,0.05082256592685219,-0.009872029097878432,2.9812743356175817,-9.493025450067416,17285727.046804123
ACN,2026-01-23,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.0,14.824198503801632,11.23861260274919,19.04342565625646,3.828641396489095,15.936542224077034,2.262877557635325,4.174387269895637,1.6090796579104196,11.203309752258429,0.26523048737093546,0.05669296390027778,0.009872029097878654,2.9808226980003054,-1.430581416705378,16879025.9966
ACN,2026-01-29,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,2.1323064221850485,15.183360998377996,11.215685476636168,19.04342565625646,3.8918202981106265,15.876607510618342,2.4684369389745062,4.343805421853684,1.6786480505955366,2.389111481490458,0.26523048737093546,0.0306636453541671,0.0379007526981221,2.974741725167333,-2.335436192448981,16591552.312761905
ACN,2026-01-30,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,1.194809116440232,12.94323910384853,11.20063708115554,19.04342565625646,3.912023005428146,15.900085623036588,2.476578244463872,4.394449154672439,1.6786480505955366,4.556052470759409,0.26523048737093546,0.04086006130594466,0.04685559535104855,2.9707504318998557,0.9957005957085272,16613240.610471696
ACN,2026-02-03,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.1824031217456223,12.899222326086994,11.209800170009744,19.04342565625646,3.9318256327243257,15.92302513484529,3.2009234938852584,4.48863636973214,1.5988261055921786,-4.731591562865656,0.26523048737093546,0.05082256592685219,0.05562951965855367,2.97318076242248,-6.4993401665703,16856407.76293578
ACN,2026-02-05,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,3.116703934027898,14.146089031865731,11.166817414222477,19.04342565625646,3.970291913552122,15.876804833306657,3.050879323885601,4.574710978503383,1.560920800150168,-6.245575545556692,0.26523048737093546,0.030749341519765494,0.07266285895733415,2.9617804251564768,-10.778617410813972,16517603.237207206
ACN,2026-02-12,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.981754541096036,13.09945953550931,11.14616962178104,19.04342565625646,4.02535169073515,15.876607510618342,3.031410572374453,4.634728988229636,1.06743450217849,-11.134605529931465,0.26523048737093546,0.0306636453541671,0.09702220481677881,2.9563040011041006,-20.38387666704561,16115720.927739132
ACN,2026-02-17,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,1.6917577589181445,14.331997108406913,11.134324328513037,19.04342565625646,4.07753744390572,15.864141094461104,3.065767801556265,4.48863636973214,0.7146736117239887,-12.134424733463325,0.26523048737093546,0.025249548914363373,0.12008750888547226,2.9531622681975764,-21.0169423464976,15809701.935677968
ACN,2026-02-20,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.0,12.225880174775122,11.115968084220118,19.04342565625646,4.110873864173311,15.876607510618342,2.888651624670852,4.6443908991413725,-0.011507243051613,-19.41472109956696,0.26523048737093546,0.0306636453541671,0.13481076570617856,2.9482936325774656,-22.78678026838512,15600202.57305785
ACN,2026-02-25,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,12.271551426189852,12.222329779299443,11.077501198717853,19.04342565625646,4.1588830833596715,15.836199569994093,3.106281269021978,4.59511985013459,-0.4297950478189181,-25.01869276566057,0.26523048737093546,0.013114697435996803,0.1560000647761166,2.938091041788058,-32.94383810958506,15277100.287177416
ACN,2026-02-26,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,3.67441773145245,9.18512512283512,11.06579938201768,19.04342565625646,4.1588830833596715,15.851517302799657,3.832727198419773,4.634728988229636,-0.6701215805686402,-18.21084276624666,0.26523048737093546,0.019767105143871255,0.1560000647761166,2.9349873632415457,-24.81114484060828,15249635.330479998
ACN,2026-02-27,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,3.008812686830864,14.756689395513904,11.10039750110325,19.04342565625646,4.174387269895637,15.836199569994093,3.819743020923706,4.6443908991413725,-0.9449078194885268,-20.06046511246332,0.26523048737093546,0.013114697435996803,0.162839489306422,2.9441638392287293,-24.727819712973663,15167186.737460312
ACN,2026-03-02,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,4.404416402783529,11.728044909070785,11.103194692225728,19.04342565625646,4.189654742026425,15.851517302799657,3.791670303956364,4.477336814478207,-1.507472683279124,-22.1148926503558,0.26523048737093546,0.019767105143871255,0.1695728719653904,2.9449057395934135,-25.817330705967944,15206075.0919685
ACN,2026-03-06,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.0,12.640944440751092,11.114044413122718,19.04342565625646,4.219507705176107,15.82064354949135,3.24738444605898,4.564348191467836,-2.347081736104782,-17.969563215822117,0.26523048737093546,0.0063588026686902666,0.18273431802336138,2.9477834163547607,-12.7320861834902,14858413.917251907
ACN,2026-03-09,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.0,16.044532175154934,11.116069106010032,19.04342565625646,4.23410650459726,15.823079410459865,3.182782476961305,4.499809670330265,-2.6953487727970926,-21.91910622664074,0.26523048737093546,0.007416683788261658,0.18916842802877132,2.9483204266360397,-15.200838373703572,14856113.444015147
ACN,2026-03-11,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,1.0274089602750005,14.524639177311055,11.088185800776778,19.04342565625646,4.2626798770413155,15.823079410459865,3.2015709189921284,4.574710978503383,-2.866433478833766,-23.90678138498431,0.26523048737093546,0.007416683788261658,0.20175755533679185,2.940924923999511,-19.67171928570641,14789815.308656711
ACN,2026-03-12,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,3.825562782634484,14.217210640584076,11.087862556591524,19.04342565625646,4.276666119016055,15.82064354949135,3.1277812941452794,4.663439094112067,-2.9118621361481325,-25.791826827856365,0.26523048737093546,0.0063588026686902666,0.20791786404161017,2.9408391897867165,-19.30968411031624,14727586.586740738
ACN,2026-03-13,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,3.508777626132797,14.927535079173003,11.075997477551464,19.04342565625646,4.290459441148391,15.806001867243028,3.060357542505061,4.624972813284271,-3.0010618718423885,-25.981012112773737,0.26523048737093546,0.0,0.21399201175380345,2.9376922090902267,-18.042363995147007,14632970.935955882
ACN,2026-03-17,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,2.461503197503645,14.731801689838349,11.083159729539922,19.04342565625646,4.31748811353631,15.760991326277441,3.053932151191822,4.59511985013459,-3.118155651924226,-27.63184000038545,0.26523048737093546,-0.019547832300641055,0.22589123505351116,2.939591856675799,-17.085089791013875,14494001.510652171
ACN,2026-03-18,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,4.304385391673082,8.371820538400485,11.08174104836005,19.04342565625646,4.330733340286331,15.791142616624144,3.023299542727788,4.6443908991413725,-3.220779747352355,-25.77713363977224,0.26523048737093546,-0.0064532914372845696,0.23172077871423502,2.939215579175037,-18.72016137872136,14585001.893741008
ACN,2026-03-20,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.6700245243740133,14.429811481484752,11.092301771416986,19.04342565625646,4.356708826689592,15.791142616624144,3.130524389515572,4.624972813284271,-3.358479703082596,-21.07688601389833,0.26523048737093546,-0.0064532914372845696,0.24315024049501677,2.942016604898418,-14.867625385657655,14444275.532340426
ACN,2026-03-24,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,4.025010168779608,10.077922256374613,11.081397394698849,19.04342565625646,4.382026634673881,15.791142616624144,2.8149939226094176,4.532599493153256,-3.464300710284041,-23.18325977942061,0.26523048737093546,-0.0064532914372845696,0.2542866066129763,2.9391244317469902,-20.12349971522367,14408457.313916083
ACN,2026-03-25,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,4.701243444207792,15.266285602611674,11.067094706225284,19.04342565625646,4.394449154672439,15.760991326277441,2.751912684289154,4.59511985013459,-3.541494219377773,-24.47625005616537,0.26523048737093546,-0.019547832300641055,0.25974950231447846,2.935330922712432,-19.91850222562956,14332503.997847222
ACN,2026-03-30,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,1.9134367049321368,12.523845599517989,11.064980253370246,19.04342565625646,4.430816798843313,15.791142616624144,2.143433830753102,4.532599493153256,-3.5609107402491613,-19.297917771758765,0.26523048737093546,-0.0064532914372845696,0.2757376076986089,2.9347701053511672,-15.030866115327491,14282869.061768703
ACN,2026-03-31,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,1.5331009248900962,17.98451232109351,11.076000992520532,19.04342565625646,4.442651256490317,15.760991326277441,2.090572645145295,4.574710978503383,-3.5452703736122,-19.174396184235675,0.26523048737093546,-0.019547832300641055,0.2809388013844165,2.937693141367186,-18.81906806398293,14222838.01824324
ACN,2026-04-01,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,2.1668556880228618,15.715087398307613,11.077624755257132,19.04342565625646,4.454347296253507,15.791142616624144,2.0906407365264585,4.68213122712422,-3.513607956491113,-20.887750548690484,0.26523048737093546,-0.0064532914372845696,0.2860784410368278,2.938123812749189,-20.00395766425599,14943947.813288586
ACN,2026-04-02,ACCENTURE FEDERAL SERVICES LLC,TECH_SERVICES,0.0,12.499199244611626,11.074922446237697,19.04342565625646,4.454347296253507,15.806001867243028,2.1059318196000403,4.718498871295094,-3.5276665411070875,-22.09389240300705,0.26523048737093546,0.0,0.2860784410368278,2.937407078010937,-18.39210563093777,14946957.136866665
AVAV,2025-09-11,"AEROVIRONMENT, INC",AERO_DEFENSE,69.48430201814067,15.318039799188156,10.091165564970982,17.08267455397687,0.0,13.53757669032901,2.860381658361355,1.6094379124341003,,20.09856566971946,-1.2784024113251213,-1.39756424061145,,-12.900570391339935,76.30486318948249,6509528.114999999
AVAV,2026-02-04,"AEROVIRONMENT, INC",AERO_DEFENSE,9.471444535929962,14.849433202965267,10.15384995339469,19.354947011752447,2.4849066497880004,14.938323100635783,5.588234177138488,2.1972245773362196,22.94313420447881,-24.28138995084528,-0.2915670066858187,-0.7892273719306626,-0.6575773191777938,-2.9605276372482296,-6.037281941970285,14730176.752173908
AVAV,2026-03-23,"AEROVIRONMENT, INC",AERO_DEFENSE,3.936585518494408,13.997832948091215,10.000244642989085,19.354947011752447,2.772588722239781,15.057313585121284,5.513215331924276,2.0794415416798357,9.83821301559354,-16.539167262858314,-0.2915670066858187,-0.73755044526765,-0.5228787452803374,-2.915741396682221,-32.49058802702293,16274950.5696875
AVAV,2026-04-02,"AEROVIRONMENT, INC",AERO_DEFENSE,16.288782100172504,13.814395706748533,9.967830107107163,19.354947011752447,2.833213344056216,15.01423602808097,3.662984338197691,2.3978952727983707,8.499613036718161,-36.90582369053645,-0.2915670066858187,-0.7562587961063683,-0.49485002168009395,-2.906290387482019,-51.98440887056561,15056810.40657143
BA,2025-08-13,THE BOEING COMPANY,AERO_DEFENSE,1.718305630340944,14.397590090345167,11.245240942888683,17.583681840604854,0.0,17.583681840604854,1.558067971411616,2.5649493574615367,,4.533828349944313,-1.0608177048261167,0.35963746276629127,,-11.92915068725185,22.73425342361848,32573027.37
BA,2025-08-18,BELL BOEING JOINT PROJECT OFFICE,AERO_DEFENSE,2.138462691962606,13.970254490353856,11.250160642999523,17.583681840604854,0.0,16.760646456331365,1.5838852096274243,3.828641396489095,,3.673523782050904,-1.0608177048261167,0.002197724153221614,,-11.934369592231864,21.467068072725183,11629673.81
BA,2025-08-19,THE BOEING COMPANY,AERO_DEFENSE,5.502224392361121,15.607164669975786,11.244867377985772,17.583681840604854,0.0,16.96088136591086,1.7433164655478672,4.02535169073515,,0.5621680241921769,-1.0608177048261167,0.08915864461287892,,-11.92875440298894,21.770637963967523,15117124.018
BA,2025-08-20,THE BOEING COMPANY,AERO_DEFENSE,5.212308314924319,16.334577139933728,11.230795078567525,19.436706864227446,0.0,17.08195672980351,1.650461964093634,4.290459441148391,,0.9805807398051378,-0.25605915378075217,0.14174100917793364,,-2.8757478841030366,20.072648437392004,58424882.49333334
BA,2025-08-21,THE BOEING COMPANY,AERO_DEFENSE,5.756035722397179,15.580840225103325,11.231990145945913,19.436706864227446,0.0,17.097529727038175,1.637677836438835,4.465908118654584,,3.8263551634371,-0.25605915378075217,0.14850427619960715,,-2.8760538920446574,20.933146133708583,52316760.29000001
BA,2025-08-22,THE BOEING COMPANY,AERO_DEFENSE,3.1548800276689937,13.991218627112902,11.229751532028276,19.436706864227446,0.0,17.031537829554157,1.7326799331241995,4.564348191467836,,4.081868943176191,-0.25605915378075217,0.11984435815941996,,-2.8754806744592654,24.114832180521084,46573833.48500001
BA,2025-08-25,THE BOEING COMPANY,AERO_DEFENSE,4.6326133873261455,16.621341771121898,11.240566916594522,19.436706864227446,0.0,17.031537829554157,1.721141267964648,4.68213122712422,,-0.2280716491437129,-0.25605915378075217,0.11984435815941996,,-2.878250052679112,30.736410675896835,44781162.105
BA,2025-08-26,THE BOEING COMPANY,AERO_DEFENSE,1.085893212909128,11.809486601604576,11.234389622155518,19.436706864227446,0.0,17.097529727038175,1.6127245560007588,4.795790545596741,,3.483418346833368,-0.25605915378075217,0.14850427619960715,,-2.876668299892406,32.61454898662548,54042235.41454546
BA,2025-08-27,THE BOEING COMPANY,AERO_DEFENSE,0.7469696129777326,15.425444747232653,11.249366141947014,19.436706864227446,0.0,17.07371525975123,1.6113042171515706,4.927253685157205,,2.000337179582546,-0.25605915378075217,0.13816178407437452,,-2.880503174876797,35.140350125158655,50845183.715833336
BA,2025-08-29,THE BOEING COMPANY,AERO_DEFENSE,1.1505080498112277,13.003037126603749,11.251818907333668,19.436706864227446,0.0,17.144803680947415,1.5549917714501582,5.204006687076795,,2.145964406594624,-0.25605915378075217,0.16903509427317864,,-2.8811312279061263,42.65135634815904,57900481.79428572
BA,2025-09-02,THE BOEING COMPANY,AERO_DEFENSE,0.0,16.755522489040203,11.251818498838436,19.436706864227446,0.0,17.097529727038175,1.5665123590430077,5.214935757608986,,5.286688062444721,-0.25605915378075217,0.14850427619960715,,-2.881131123307183,38.22180221468665,54080490.148
BA,2025-09-03,THE BOEING COMPANY,AERO_DEFENSE,3.1973459504522017,13.810650999413067,11.254056694894542,19.436706864227446,0.0,17.084440968997676,1.6455967046348892,5.272999558563747,,2.475550647313017,-0.25605915378075217,0.14281990059278638,,-2.881704233895305,30.46095652146065,51632979.060625
BA,2025-09-04,BELL BOEING JOINT PROJECT OFFICE,AERO_DEFENSE,5.980499697403174,17.456076299850025,11.244811316951363,19.436706864227446,0.0,17.071178620779225,1.6572677132753764,5.327876168789581,,-2.4773301679858584,-0.25605915378075217,0.13706013572383213,,-2.8793368702427915,26.41320713647766,49338063.93235295
BA,2025-09-05,THE BOEING COMPANY,AERO_DEFENSE,6.506686294888109,14.06155858752375,11.241754270154107,19.436706864227446,0.0,17.084440968997676,1.6495106133977846,5.3706380281276624,,-1.2057068631174284,-0.25605915378075217,0.14281990059278638,,-2.878554085426818,26.212521468513515,51033365.78833333
BA,2025-09-08,"BOEING AEROSPACE OPERATIONS, INC.",AERO_DEFENSE,7.26997565134615,14.410494041308816,11.239603360189529,20.099125851797496,0.0,17.097529727038175,1.645423039296645,5.420534999272286,,-0.2921960719779912,0.03162575799046685,0.14850427619960715,,0.3554609757781921,27.60863396941622,74621449.02263159
BA,2025-09-09,THE BOEING COMPANY,AERO_DEFENSE,7.938306414056329,14.220976332738882,11.242130521299988,20.099125851797496,0.0,17.144803680947415,1.6191831969699797,5.472270673671475,,4.614301457202584,0.03162575799046685,0.16903509427317864,,0.3555408991638744,25.44441310393365,70392414.7315
